date,event_hour,decision_time,max_forecast_issue_used,max_baseline_history_day,max_scenario_error_day,pass
2025-09-11,6,2025-09-11T06:00:00,2025-09-11T06:00:00,252,251,True
2025-09-11,12,2025-09-11T12:00:00,2025-09-11T12:00:00,252,251,True
2025-09-11,18,2025-09-11T18:00:00,2025-09-11T18:00:00,252,251,True
2025-09-12,0,2025-09-12T00:00:00,2025-09-12T00:00:00,253,252,True
2025-09-12,6,2025-09-12T06:00:00,2025-09-12T06:00:00,253,252,True
2025-09-12,12,2025-09-12T12:00:00,2025-09-12T12:00:00,253,252,True
2025-09-12,18,2025-09-12T18:00:00,2025-09-12T18:00:00,253,252,True
2025-09-13,0,2025-09-13T00:00:00,2025-09-13T00:00:00,254,253,True
2025-09-13,6,2025-09-13T06:00:00,2025-09-13T06:00:00,254,253,True
2025-09-13,12,2025-09-13T12:00:00,2025-09-13T12:00:00,254,253,True
2025-09-13,18,2025-09-13T18:00:00,2025-09-13T18:00:00,254,253,True
2025-09-14,0,2025-09-14T00:00:00,2025-09-14T00:00:00,255,254,True
2025-09-14,6,2025-09-14T06:00:00,2025-09-14T06:00:00,255,254,True
2025-09-14,12,2025-09-14T12:00:00,2025-09-14T12:00:00,255,254,True
2025-09-14,18,2025-09-14T18:00:00,2025-09-14T18:00:00,255,254,True
2025-09-15,0,2025-09-15T00:00:00,2025-09-15T00:00:00,256,255,True
2025-09-15,6,2025-09-15T06:00:00,2025-09-15T06:00:00,256,255,True
2025-09-15,12,2025-09-15T12:00:00,2025-09-15T12:00:00,256,255,True
2025-09-15,18,2025-09-15T18:00:00,2025-09-15T18:00:00,256,255,True
2025-09-16,0,2025-09-16T00:00:00,2025-09-16T00:00:00,257,256,True
2025-09-16,6,2025-09-16T06:00:00,2025-09-16T06:00:00,257,256,True
2025-09-16,12,2025-09-16T12:00:00,2025-09-16T12:00:00,257,256,True
2025-09-16,18,2025-09-16T18:00:00,2025-09-16T18:00:00,257,256,True
2025-09-17,0,2025-09-17T00:00:00,2025-09-17T00:00:00,258,257,True
2025-09-17,6,2025-09-17T06:00:00,2025-09-17T06:00:00,258,257,True
2025-09-17,12,2025-09-17T12:00:00,2025-09-17T12:00:00,258,257,True
2025-09-17,18,2025-09-17T18:00:00,2025-09-17T18:00:00,258,257,True
2025-09-18,0,2025-09-18T00:00:00,2025-09-18T00:00:00,259,258,True
2025-09-18,6,2025-09-18T06:00:00,2025-09-18T06:00:00,259,258,True
2025-09-18,12,2025-09-18T12:00:00,2025-09-18T12:00:00,259,258,True
2025-09-18,18,2025-09-18T18:00:00,2025-09-18T18:00:00,259,258,True
2025-09-19,0,2025-09-19T00:00:00,2025-09-19T00:00:00,260,259,True
2025-09-19,6,2025-09-19T06:00:00,2025-09-19T06:00:00,260,259,True
2025-09-19,12,2025-09-19T12:00:00,2025-09-19T12:00:00,260,259,True
2025-09-19,18,2025-09-19T18:00:00,2025-09-19T18:00:00,260,259,True
2025-09-20,0,2025-09-20T00:00:00,2025-09-20T00:00:00,261,260,True
2025-09-20,6,2025-09-20T06:00:00,2025-09-20T06:00:00,261,260,True
2025-09-20,12,2025-09-20T12:00:00,2025-09-20T12:00:00,261,260,True
2025-09-20,18,2025-09-20T18:00:00,2025-09-20T18:00:00,261,260,True
2025-09-21,0,2025-09-21T00:00:00,2025-09-21T00:00:00,262,261,True
2025-09-21,6,2025-09-21T06:00:00,2025-09-21T06:00:00,262,261,True
2025-09-21,12,2025-09-21T12:00:00,2025-09-21T12:00:00,262,261,True
2025-09-21,18,2025-09-21T18:00:00,2025-09-21T18:00:00,262,261,True
2025-09-22,0,2025-09-22T00:00:00,2025-09-22T00:00:00,263,262,True
2025-09-22,6,2025-09-22T06:00:00,2025-09-22T06:00:00,263,262,True
2025-09-22,12,2025-09-22T12:00:00,2025-09-22T12:00:00,263,262,True
2025-09-22,18,2025-09-22T18:00:00,2025-09-22T18:00:00,263,262,True
2025-09-23,0,2025-09-23T00:00:00,2025-09-23T00:00:00,264,263,True
2025-09-23,6,2025-09-23T06:00:00,2025-09-23T06:00:00,264,263,True
2025-09-23,12,2025-09-23T12:00:00,2025-09-23T12:00:00,264,263,True
2025-09-23,18,2025-09-23T18:00:00,2025-09-23T18:00:00,264,263,True
2025-09-24,0,2025-09-24T00:00:00,2025-09-24T00:00:00,265,264,True
2025-09-24,6,2025-09-24T06:00:00,2025-09-24T06:00:00,265,264,True
2025-09-24,12,2025-09-24T12:00:00,2025-09-24T12:00:00,265,264,True
2025-09-24,18,2025-09-24T18:00:00,2025-09-24T18:00:00,265,264,True
2025-09-25,0,2025-09-25T00:00:00,2025-09-25T00:00:00,266,265,True
2025-09-25,6,2025-09-25T06:00:00,2025-09-25T06:00:00,266,265,True
2025-09-25,12,2025-09-25T12:00:00,2025-09-25T12:00:00,266,265,True
2025-09-25,18,2025-09-25T18:00:00,2025-09-25T18:00:00,266,265,True
2025-09-26,0,2025-09-26T00:00:00,2025-09-26T00:00:00,267,266,True
2025-09-26,6,2025-09-26T06:00:00,2025-09-26T06:00:00,267,266,True
2025-09-26,12,2025-09-26T12:00:00,2025-09-26T12:00:00,267,266,True
2025-09-26,18,2025-09-26T18:00:00,2025-09-26T18:00:00,267,266,True
2025-09-27,0,2025-09-27T00:00:00,2025-09-27T00:00:00,268,267,True
2025-09-27,6,2025-09-27T06:00:00,2025-09-27T06:00:00,268,267,True
2025-09-27,12,2025-09-27T12:00:00,2025-09-27T12:00:00,268,267,True
2025-09-27,18,2025-09-27T18:00:00,2025-09-27T18:00:00,268,267,True
2025-09-28,0,2025-09-28T00:00:00,2025-09-28T00:00:00,269,268,True
2025-09-28,6,2025-09-28T06:00:00,2025-09-28T06:00:00,269,268,True
2025-09-28,12,2025-09-28T12:00:00,2025-09-28T12:00:00,269,268,True
2025-09-28,18,2025-09-28T18:00:00,2025-09-28T18:00:00,269,268,True
2025-09-29,0,2025-09-29T00:00:00,2025-09-29T00:00:00,270,269,True
2025-09-29,6,2025-09-29T06:00:00,2025-09-29T06:00:00,270,269,True
2025-09-29,12,2025-09-29T12:00:00,2025-09-29T12:00:00,270,269,True
2025-09-29,18,2025-09-29T18:00:00,2025-09-29T18:00:00,270,269,True
2025-09-30,0,2025-09-30T00:00:00,2025-09-30T00:00:00,271,270,True
2025-09-30,6,2025-09-30T06:00:00,2025-09-30T06:00:00,271,270,True
2025-09-30,12,2025-09-30T12:00:00,2025-09-30T12:00:00,271,270,True
2025-09-30,18,2025-09-30T18:00:00,2025-09-30T18:00:00,271,270,True
2025-10-01,0,2025-10-01T00:00:00,2025-10-01T00:00:00,272,271,True
2025-10-01,6,2025-10-01T06:00:00,2025-10-01T06:00:00,272,271,True
2025-10-01,12,2025-10-01T12:00:00,2025-10-01T12:00:00,272,271,True
2025-10-01,18,2025-10-01T18:00:00,2025-10-01T18:00:00,272,271,True
2025-10-02,0,2025-10-02T00:00:00,2025-10-02T00:00:00,273,272,True
2025-10-02,6,2025-10-02T06:00:00,2025-10-02T06:00:00,273,272,True
2025-10-02,12,2025-10-02T12:00:00,2025-10-02T12:00:00,273,272,True
2025-10-02,18,2025-10-02T18:00:00,2025-10-02T18:00:00,273,272,True
2025-10-03,0,2025-10-03T00:00:00,2025-10-03T00:00:00,274,273,True
2025-10-03,6,2025-10-03T06:00:00,2025-10-03T06:00:00,274,273,True
2025-10-03,12,2025-10-03T12:00:00,2025-10-03T12:00:00,274,273,True
2025-10-03,18,2025-10-03T18:00:00,2025-10-03T18:00:00,274,273,True
2025-10-04,0,2025-10-04T00:00:00,2025-10-04T00:00:00,275,274,True
2025-10-04,6,2025-10-04T06:00:00,2025-10-04T06:00:00,275,274,True
2025-10-04,12,2025-10-04T12:00:00,2025-10-04T12:00:00,275,274,True
2025-10-04,18,2025-10-04T18:00:00,2025-10-04T18:00:00,275,274,True
2025-10-05,0,2025-10-05T00:00:00,2025-10-05T00:00:00,276,275,True
2025-10-05,6,2025-10-05T06:00:00,2025-10-05T06:00:00,276,275,True
2025-10-05,12,2025-10-05T12:00:00,2025-10-05T12:00:00,276,275,True
2025-10-05,18,2025-10-05T18:00:00,2025-10-05T18:00:00,276,275,True
2025-10-06,0,2025-10-06T00:00:00,2025-10-06T00:00:00,277,276,True
2025-10-06,6,2025-10-06T06:00:00,2025-10-06T06:00:00,277,276,True
2025-10-06,12,2025-10-06T12:00:00,2025-10-06T12:00:00,277,276,True
2025-10-06,18,2025-10-06T18:00:00,2025-10-06T18:00:00,277,276,True
2025-10-07,0,2025-10-07T00:00:00,2025-10-07T00:00:00,278,277,True
2025-10-07,6,2025-10-07T06:00:00,2025-10-07T06:00:00,278,277,True
2025-10-07,12,2025-10-07T12:00:00,2025-10-07T12:00:00,278,277,True
2025-10-07,18,2025-10-07T18:00:00,2025-10-07T18:00:00,278,277,True
2025-10-08,0,2025-10-08T00:00:00,2025-10-08T00:00:00,279,278,True
2025-10-08,6,2025-10-08T06:00:00,2025-10-08T06:00:00,279,278,True
2025-10-08,12,2025-10-08T12:00:00,2025-10-08T12:00:00,279,278,True
2025-10-08,18,2025-10-08T18:00:00,2025-10-08T18:00:00,279,278,True
2025-10-09,0,2025-10-09T00:00:00,2025-10-09T00:00:00,280,279,True
2025-10-09,6,2025-10-09T06:00:00,2025-10-09T06:00:00,280,279,True
2025-10-09,12,2025-10-09T12:00:00,2025-10-09T12:00:00,280,279,True
2025-10-09,18,2025-10-09T18:00:00,2025-10-09T18:00:00,280,279,True
2025-10-10,0,2025-10-10T00:00:00,2025-10-10T00:00:00,281,280,True
2025-10-10,6,2025-10-10T06:00:00,2025-10-10T06:00:00,281,280,True
2025-10-10,12,2025-10-10T12:00:00,2025-10-10T12:00:00,281,280,True
2025-10-10,18,2025-10-10T18:00:00,2025-10-10T18:00:00,281,280,True
2025-10-11,0,2025-10-11T00:00:00,2025-10-11T00:00:00,282,281,True
2025-10-11,6,2025-10-11T06:00:00,2025-10-11T06:00:00,282,281,True
2025-10-11,12,2025-10-11T12:00:00,2025-10-11T12:00:00,282,281,True
2025-10-11,18,2025-10-11T18:00:00,2025-10-11T18:00:00,282,281,True
2025-10-12,0,2025-10-12T00:00:00,2025-10-12T00:00:00,283,282,True
2025-10-12,6,2025-10-12T06:00:00,2025-10-12T06:00:00,283,282,True
2025-10-12,12,2025-10-12T12:00:00,2025-10-12T12:00:00,283,282,True
2025-10-12,18,2025-10-12T18:00:00,2025-10-12T18:00:00,283,282,True
2025-10-13,0,2025-10-13T00:00:00,2025-10-13T00:00:00,284,283,True
2025-10-13,6,2025-10-13T06:00:00,2025-10-13T06:00:00,284,283,True
2025-10-13,12,2025-10-13T12:00:00,2025-10-13T12:00:00,284,283,True
2025-10-13,18,2025-10-13T18:00:00,2025-10-13T18:00:00,284,283,True
2025-10-14,0,2025-10-14T00:00:00,2025-10-14T00:00:00,285,284,True
2025-10-14,6,2025-10-14T06:00:00,2025-10-14T06:00:00,285,284,True
2025-10-14,12,2025-10-14T12:00:00,2025-10-14T12:00:00,285,284,True
2025-10-14,18,2025-10-14T18:00:00,2025-10-14T18:00:00,285,284,True
2025-10-15,0,2025-10-15T00:00:00,2025-10-15T00:00:00,286,285,True
2025-10-15,6,2025-10-15T06:00:00,2025-10-15T06:00:00,286,285,True
2025-10-15,12,2025-10-15T12:00:00,2025-10-15T12:00:00,286,285,True
2025-10-15,18,2025-10-15T18:00:00,2025-10-15T18:00:00,286,285,True
2025-10-16,0,2025-10-16T00:00:00,2025-10-16T00:00:00,287,286,True
2025-10-16,6,2025-10-16T06:00:00,2025-10-16T06:00:00,287,286,True
2025-10-16,12,2025-10-16T12:00:00,2025-10-16T12:00:00,287,286,True
2025-10-16,18,2025-10-16T18:00:00,2025-10-16T18:00:00,287,286,True
2025-10-17,0,2025-10-17T00:00:00,2025-10-17T00:00:00,288,287,True
2025-10-17,6,2025-10-17T06:00:00,2025-10-17T06:00:00,288,287,True
2025-10-17,12,2025-10-17T12:00:00,2025-10-17T12:00:00,288,287,True
2025-10-17,18,2025-10-17T18:00:00,2025-10-17T18:00:00,288,287,True
2025-10-18,0,2025-10-18T00:00:00,2025-10-18T00:00:00,289,288,True
2025-10-18,6,2025-10-18T06:00:00,2025-10-18T06:00:00,289,288,True
2025-10-18,12,2025-10-18T12:00:00,2025-10-18T12:00:00,289,288,True
2025-10-18,18,2025-10-18T18:00:00,2025-10-18T18:00:00,289,288,True
2025-10-19,0,2025-10-19T00:00:00,2025-10-19T00:00:00,290,289,True
2025-10-19,6,2025-10-19T06:00:00,2025-10-19T06:00:00,290,289,True
2025-10-19,12,2025-10-19T12:00:00,2025-10-19T12:00:00,290,289,True
2025-10-19,18,2025-10-19T18:00:00,2025-10-19T18:00:00,290,289,True
2025-10-20,0,2025-10-20T00:00:00,2025-10-20T00:00:00,291,290,True
2025-10-20,6,2025-10-20T06:00:00,2025-10-20T06:00:00,291,290,True
2025-10-20,12,2025-10-20T12:00:00,2025-10-20T12:00:00,291,290,True
2025-10-20,18,2025-10-20T18:00:00,2025-10-20T18:00:00,291,290,True
2025-10-21,0,2025-10-21T00:00:00,2025-10-21T00:00:00,292,291,True
2025-10-21,6,2025-10-21T06:00:00,2025-10-21T06:00:00,292,291,True
2025-10-21,12,2025-10-21T12:00:00,2025-10-21T12:00:00,292,291,True
2025-10-21,18,2025-10-21T18:00:00,2025-10-21T18:00:00,292,291,True
2025-10-22,0,2025-10-22T00:00:00,2025-10-22T00:00:00,293,292,True
2025-10-22,6,2025-10-22T06:00:00,2025-10-22T06:00:00,293,292,True
2025-10-22,12,2025-10-22T12:00:00,2025-10-22T12:00:00,293,292,True
2025-10-22,18,2025-10-22T18:00:00,2025-10-22T18:00:00,293,292,True
2025-10-23,0,2025-10-23T00:00:00,2025-10-23T00:00:00,294,293,True
2025-10-23,6,2025-10-23T06:00:00,2025-10-23T06:00:00,294,293,True
2025-10-23,12,2025-10-23T12:00:00,2025-10-23T12:00:00,294,293,True
2025-10-23,18,2025-10-23T18:00:00,2025-10-23T18:00:00,294,293,True
2025-10-24,0,2025-10-24T00:00:00,2025-10-24T00:00:00,295,294,True
2025-10-24,6,2025-10-24T06:00:00,2025-10-24T06:00:00,295,294,True
2025-10-24,12,2025-10-24T12:00:00,2025-10-24T12:00:00,295,294,True
2025-10-24,18,2025-10-24T18:00:00,2025-10-24T18:00:00,295,294,True
2025-10-25,0,2025-10-25T00:00:00,2025-10-25T00:00:00,296,295,True
2025-10-25,6,2025-10-25T06:00:00,2025-10-25T06:00:00,296,295,True
2025-10-25,12,2025-10-25T12:00:00,2025-10-25T12:00:00,296,295,True
2025-10-25,18,2025-10-25T18:00:00,2025-10-25T18:00:00,296,295,True
2025-10-26,0,2025-10-26T00:00:00,2025-10-26T00:00:00,297,296,True
2025-10-26,6,2025-10-26T06:00:00,2025-10-26T06:00:00,297,296,True
2025-10-26,12,2025-10-26T12:00:00,2025-10-26T12:00:00,297,296,True
2025-10-26,18,2025-10-26T18:00:00,2025-10-26T18:00:00,297,296,True
2025-10-27,0,2025-10-27T00:00:00,2025-10-27T00:00:00,298,297,True
2025-10-27,6,2025-10-27T06:00:00,2025-10-27T06:00:00,298,297,True
2025-10-27,12,2025-10-27T12:00:00,2025-10-27T12:00:00,298,297,True
2025-10-27,18,2025-10-27T18:00:00,2025-10-27T18:00:00,298,297,True
2025-10-28,0,2025-10-28T00:00:00,2025-10-28T00:00:00,299,298,True
2025-10-28,6,2025-10-28T06:00:00,2025-10-28T06:00:00,299,298,True
2025-10-28,12,2025-10-28T12:00:00,2025-10-28T12:00:00,299,298,True
2025-10-28,18,2025-10-28T18:00:00,2025-10-28T18:00:00,299,298,True
2025-10-29,0,2025-10-29T00:00:00,2025-10-29T00:00:00,300,299,True
2025-10-29,6,2025-10-29T06:00:00,2025-10-29T06:00:00,300,299,True
2025-10-29,12,2025-10-29T12:00:00,2025-10-29T12:00:00,300,299,True
2025-10-29,18,2025-10-29T18:00:00,2025-10-29T18:00:00,300,299,True
2025-10-30,0,2025-10-30T00:00:00,2025-10-30T00:00:00,301,300,True
2025-10-30,6,2025-10-30T06:00:00,2025-10-30T06:00:00,301,300,True
2025-10-30,12,2025-10-30T12:00:00,2025-10-30T12:00:00,301,300,True
2025-10-30,18,2025-10-30T18:00:00,2025-10-30T18:00:00,301,300,True
2025-10-31,0,2025-10-31T00:00:00,2025-10-31T00:00:00,302,301,True
2025-10-31,6,2025-10-31T06:00:00,2025-10-31T06:00:00,302,301,True
2025-10-31,12,2025-10-31T12:00:00,2025-10-31T12:00:00,302,301,True
2025-10-31,18,2025-10-31T18:00:00,2025-10-31T18:00:00,302,301,True
2025-11-01,0,2025-11-01T00:00:00,2025-11-01T00:00:00,303,302,True
2025-11-01,6,2025-11-01T06:00:00,2025-11-01T06:00:00,303,302,True
2025-11-01,12,2025-11-01T12:00:00,2025-11-01T12:00:00,303,302,True
2025-11-01,18,2025-11-01T18:00:00,2025-11-01T18:00:00,303,302,True
2025-11-02,0,2025-11-02T00:00:00,2025-11-02T00:00:00,304,303,True
2025-11-02,6,2025-11-02T06:00:00,2025-11-02T06:00:00,304,303,True
2025-11-02,12,2025-11-02T12:00:00,2025-11-02T12:00:00,304,303,True
2025-11-02,18,2025-11-02T18:00:00,2025-11-02T18:00:00,304,303,True
2025-11-03,0,2025-11-03T00:00:00,2025-11-03T00:00:00,305,304,True
2025-11-03,6,2025-11-03T06:00:00,2025-11-03T06:00:00,305,304,True
2025-11-03,12,2025-11-03T12:00:00,2025-11-03T12:00:00,305,304,True
2025-11-03,18,2025-11-03T18:00:00,2025-11-03T18:00:00,305,304,True
2025-11-04,0,2025-11-04T00:00:00,2025-11-04T00:00:00,306,305,True
2025-11-04,6,2025-11-04T06:00:00,2025-11-04T06:00:00,306,305,True
2025-11-04,12,2025-11-04T12:00:00,2025-11-04T12:00:00,306,305,True
2025-11-04,18,2025-11-04T18:00:00,2025-11-04T18:00:00,306,305,True
2025-11-05,0,2025-11-05T00:00:00,2025-11-05T00:00:00,307,306,True
2025-11-05,6,2025-11-05T06:00:00,2025-11-05T06:00:00,307,306,True
2025-11-05,12,2025-11-05T12:00:00,2025-11-05T12:00:00,307,306,True
2025-11-05,18,2025-11-05T18:00:00,2025-11-05T18:00:00,307,306,True
2025-11-06,0,2025-11-06T00:00:00,2025-11-06T00:00:00,308,307,True
2025-11-06,6,2025-11-06T06:00:00,2025-11-06T06:00:00,308,307,True
2025-11-06,12,2025-11-06T12:00:00,2025-11-06T12:00:00,308,307,True
2025-11-06,18,2025-11-06T18:00:00,2025-11-06T18:00:00,308,307,True
2025-11-07,0,2025-11-07T00:00:00,2025-11-07T00:00:00,309,308,True
2025-11-07,6,2025-11-07T06:00:00,2025-11-07T06:00:00,309,308,True
2025-11-07,12,2025-11-07T12:00:00,2025-11-07T12:00:00,309,308,True
2025-11-07,18,2025-11-07T18:00:00,2025-11-07T18:00:00,309,308,True
2025-11-08,0,2025-11-08T00:00:00,2025-11-08T00:00:00,310,309,True
2025-11-08,6,2025-11-08T06:00:00,2025-11-08T06:00:00,310,309,True
2025-11-08,12,2025-11-08T12:00:00,2025-11-08T12:00:00,310,309,True
2025-11-08,18,2025-11-08T18:00:00,2025-11-08T18:00:00,310,309,True
2025-11-09,0,2025-11-09T00:00:00,2025-11-09T00:00:00,311,310,True
2025-11-09,6,2025-11-09T06:00:00,2025-11-09T06:00:00,311,310,True
2025-11-09,12,2025-11-09T12:00:00,2025-11-09T12:00:00,311,310,True
2025-11-09,18,2025-11-09T18:00:00,2025-11-09T18:00:00,311,310,True
2025-11-10,0,2025-11-10T00:00:00,2025-11-10T00:00:00,312,311,True
2025-11-10,6,2025-11-10T06:00:00,2025-11-10T06:00:00,312,311,True
2025-11-10,12,2025-11-10T12:00:00,2025-11-10T12:00:00,312,311,True
2025-11-10,18,2025-11-10T18:00:00,2025-11-10T18:00:00,312,311,True
2025-11-11,0,2025-11-11T00:00:00,2025-11-11T00:00:00,313,312,True
2025-11-11,6,2025-11-11T06:00:00,2025-11-11T06:00:00,313,312,True
2025-11-11,12,2025-11-11T12:00:00,2025-11-11T12:00:00,313,312,True
2025-11-11,18,2025-11-11T18:00:00,2025-11-11T18:00:00,313,312,True
2025-11-12,0,2025-11-12T00:00:00,2025-11-12T00:00:00,314,313,True
2025-11-12,6,2025-11-12T06:00:00,2025-11-12T06:00:00,314,313,True
2025-11-12,12,2025-11-12T12:00:00,2025-11-12T12:00:00,314,313,True
2025-11-12,18,2025-11-12T18:00:00,2025-11-12T18:00:00,314,313,True
2025-11-13,0,2025-11-13T00:00:00,2025-11-13T00:00:00,315,314,True
2025-11-13,6,2025-11-13T06:00:00,2025-11-13T06:00:00,315,314,True
2025-11-13,12,2025-11-13T12:00:00,2025-11-13T12:00:00,315,314,True
2025-11-13,18,2025-11-13T18:00:00,2025-11-13T18:00:00,315,314,True
2025-11-14,0,2025-11-14T00:00:00,2025-11-14T00:00:00,316,315,True
2025-11-14,6,2025-11-14T06:00:00,2025-11-14T06:00:00,316,315,True
2025-11-14,12,2025-11-14T12:00:00,2025-11-14T12:00:00,316,315,True
2025-11-14,18,2025-11-14T18:00:00,2025-11-14T18:00:00,316,315,True
2025-11-15,0,2025-11-15T00:00:00,2025-11-15T00:00:00,317,316,True
2025-11-15,6,2025-11-15T06:00:00,2025-11-15T06:00:00,317,316,True
2025-11-15,12,2025-11-15T12:00:00,2025-11-15T12:00:00,317,316,True
2025-11-15,18,2025-11-15T18:00:00,2025-11-15T18:00:00,317,316,True
2025-11-16,0,2025-11-16T00:00:00,2025-11-16T00:00:00,318,317,True
2025-11-16,6,2025-11-16T06:00:00,2025-11-16T06:00:00,318,317,True
2025-11-16,12,2025-11-16T12:00:00,2025-11-16T12:00:00,318,317,True
2025-11-16,18,2025-11-16T18:00:00,2025-11-16T18:00:00,318,317,True
2025-11-17,0,2025-11-17T00:00:00,2025-11-17T00:00:00,319,318,True
2025-11-17,6,2025-11-17T06:00:00,2025-11-17T06:00:00,319,318,True
2025-11-17,12,2025-11-17T12:00:00,2025-11-17T12:00:00,319,318,True
2025-11-17,18,2025-11-17T18:00:00,2025-11-17T18:00:00,319,318,True
2025-11-18,0,2025-11-18T00:00:00,2025-11-18T00:00:00,320,319,True
2025-11-18,6,2025-11-18T06:00:00,2025-11-18T06:00:00,320,319,True
2025-11-18,12,2025-11-18T12:00:00,2025-11-18T12:00:00,320,319,True
2025-11-18,18,2025-11-18T18:00:00,2025-11-18T18:00:00,320,319,True
2025-11-19,0,2025-11-19T00:00:00,2025-11-19T00:00:00,321,320,True
2025-11-19,6,2025-11-19T06:00:00,2025-11-19T06:00:00,321,320,True
2025-11-19,12,2025-11-19T12:00:00,2025-11-19T12:00:00,321,320,True
2025-11-19,18,2025-11-19T18:00:00,2025-11-19T18:00:00,321,320,True
2025-11-20,0,2025-11-20T00:00:00,2025-11-20T00:00:00,322,321,True
2025-11-20,6,2025-11-20T06:00:00,2025-11-20T06:00:00,322,321,True
2025-11-20,12,2025-11-20T12:00:00,2025-11-20T12:00:00,322,321,True
2025-11-20,18,2025-11-20T18:00:00,2025-11-20T18:00:00,322,321,True
2025-11-21,0,2025-11-21T00:00:00,2025-11-21T00:00:00,323,322,True
2025-11-21,6,2025-11-21T06:00:00,2025-11-21T06:00:00,323,322,True
2025-11-21,12,2025-11-21T12:00:00,2025-11-21T12:00:00,323,322,True
2025-11-21,18,2025-11-21T18:00:00,2025-11-21T18:00:00,323,322,True
2025-11-22,0,2025-11-22T00:00:00,2025-11-22T00:00:00,324,323,True
2025-11-22,6,2025-11-22T06:00:00,2025-11-22T06:00:00,324,323,True
2025-11-22,12,2025-11-22T12:00:00,2025-11-22T12:00:00,324,323,True
2025-11-22,18,2025-11-22T18:00:00,2025-11-22T18:00:00,324,323,True
2025-11-23,0,2025-11-23T00:00:00,2025-11-23T00:00:00,325,324,True
2025-11-23,6,2025-11-23T06:00:00,2025-11-23T06:00:00,325,324,True
2025-11-23,12,2025-11-23T12:00:00,2025-11-23T12:00:00,325,324,True
2025-11-23,18,2025-11-23T18:00:00,2025-11-23T18:00:00,325,324,True
2025-11-24,0,2025-11-24T00:00:00,2025-11-24T00:00:00,326,325,True
2025-11-24,6,2025-11-24T06:00:00,2025-11-24T06:00:00,326,325,True
2025-11-24,12,2025-11-24T12:00:00,2025-11-24T12:00:00,326,325,True
2025-11-24,18,2025-11-24T18:00:00,2025-11-24T18:00:00,326,325,True
2025-11-25,0,2025-11-25T00:00:00,2025-11-25T00:00:00,327,326,True
2025-11-25,6,2025-11-25T06:00:00,2025-11-25T06:00:00,327,326,True
2025-11-25,12,2025-11-25T12:00:00,2025-11-25T12:00:00,327,326,True
2025-11-25,18,2025-11-25T18:00:00,2025-11-25T18:00:00,327,326,True
2025-11-26,0,2025-11-26T00:00:00,2025-11-26T00:00:00,328,327,True
2025-11-26,6,2025-11-26T06:00:00,2025-11-26T06:00:00,328,327,True
2025-11-26,12,2025-11-26T12:00:00,2025-11-26T12:00:00,328,327,True
2025-11-26,18,2025-11-26T18:00:00,2025-11-26T18:00:00,328,327,True
2025-11-27,0,2025-11-27T00:00:00,2025-11-27T00:00:00,329,328,True
2025-11-27,6,2025-11-27T06:00:00,2025-11-27T06:00:00,329,328,True
2025-11-27,12,2025-11-27T12:00:00,2025-11-27T12:00:00,329,328,True
2025-11-27,18,2025-11-27T18:00:00,2025-11-27T18:00:00,329,328,True
2025-11-28,0,2025-11-28T00:00:00,2025-11-28T00:00:00,330,329,True
2025-11-28,6,2025-11-28T06:00:00,2025-11-28T06:00:00,330,329,True
2025-11-28,12,2025-11-28T12:00:00,2025-11-28T12:00:00,330,329,True
2025-11-28,18,2025-11-28T18:00:00,2025-11-28T18:00:00,330,329,True
2025-11-29,0,2025-11-29T00:00:00,2025-11-29T00:00:00,331,330,True
2025-11-29,6,2025-11-29T06:00:00,2025-11-29T06:00:00,331,330,True
2025-11-29,12,2025-11-29T12:00:00,2025-11-29T12:00:00,331,330,True
2025-11-29,18,2025-11-29T18:00:00,2025-11-29T18:00:00,331,330,True
2025-11-30,0,2025-11-30T00:00:00,2025-11-30T00:00:00,332,331,True
2025-11-30,6,2025-11-30T06:00:00,2025-11-30T06:00:00,332,331,True
2025-11-30,12,2025-11-30T12:00:00,2025-11-30T12:00:00,332,331,True
2025-11-30,18,2025-11-30T18:00:00,2025-11-30T18:00:00,332,331,True
2025-12-01,0,2025-12-01T00:00:00,2025-12-01T00:00:00,333,332,True
2025-12-01,6,2025-12-01T06:00:00,2025-12-01T06:00:00,333,332,True
2025-12-01,12,2025-12-01T12:00:00,2025-12-01T12:00:00,333,332,True
2025-12-01,18,2025-12-01T18:00:00,2025-12-01T18:00:00,333,332,True
2025-12-02,0,2025-12-02T00:00:00,2025-12-02T00:00:00,334,333,True
2025-12-02,6,2025-12-02T06:00:00,2025-12-02T06:00:00,334,333,True
2025-12-02,12,2025-12-02T12:00:00,2025-12-02T12:00:00,334,333,True
2025-12-02,18,2025-12-02T18:00:00,2025-12-02T18:00:00,334,333,True
2025-12-03,0,2025-12-03T00:00:00,2025-12-03T00:00:00,335,334,True
2025-12-03,6,2025-12-03T06:00:00,2025-12-03T06:00:00,335,334,True
2025-12-03,12,2025-12-03T12:00:00,2025-12-03T12:00:00,335,334,True
2025-12-03,18,2025-12-03T18:00:00,2025-12-03T18:00:00,335,334,True
2025-12-04,0,2025-12-04T00:00:00,2025-12-04T00:00:00,336,335,True
2025-12-04,6,2025-12-04T06:00:00,2025-12-04T06:00:00,336,335,True
2025-12-04,12,2025-12-04T12:00:00,2025-12-04T12:00:00,336,335,True
2025-12-04,18,2025-12-04T18:00:00,2025-12-04T18:00:00,336,335,True
2025-12-05,0,2025-12-05T00:00:00,2025-12-05T00:00:00,337,336,True
