strategy,date,event_hour,slot_j,slot_label,old_kwh,new_kwh,delta_kwh,legal
D,2025-08-03,12,93,15:40-15:50,192.5533711111109,20.96885333333319,-171.5845177777777,True
D,2025-08-03,12,94,15:50-16:00,228.14134138888915,132.6029866666669,-95.53835472222224,True
D,2025-08-03,12,95,16:00-16:10,251.19878333333304,171.6109666666666,-79.58781666666644,True
D,2025-08-03,12,96,16:10-16:20,371.6351211111107,195.23622722222203,-176.3988938888887,True
D,2025-08-03,12,97,16:20-16:30,274.2207933333329,246.37822027777784,-27.84257305555505,True
D,2025-08-04,12,71,12:00-12:10,564.0014666666666,0.0,-564.0014666666666,True
D,2025-08-04,12,72,12:10-12:20,524.3769405555557,0.0,-524.3769405555557,True
D,2025-08-04,12,73,12:20-12:30,443.36418777777743,0.0,-443.36418777777743,True
D,2025-08-04,12,74,12:30-12:40,431.5608583333332,0.0,-431.5608583333332,True
D,2025-08-04,12,75,12:40-12:50,460.66792361111106,203.6324554241462,-257.03546818696486,True
D,2025-08-05,12,73,12:20-12:30,336.4648772222217,0.0,-336.4648772222217,True
D,2025-08-05,12,74,12:30-12:40,346.07532499999974,150.70821938271195,-195.3671056172878,True
D,2025-08-06,6,89,15:00-15:10,1446.1402333333335,1133.7976833333332,-312.3425500000003,True
D,2025-08-06,6,90,15:10-15:20,1533.9212938888886,1167.4618455555556,-366.45944833333306,True
D,2025-08-06,6,91,15:20-15:30,1498.522056111111,1285.4646102777774,-213.05744583333353,True
D,2025-08-06,12,71,12:00-12:10,568.6904000000001,343.30580691180637,-225.3845930881937,True
D,2025-08-06,12,72,12:10-12:20,511.25717416666674,505.16825944444395,-6.088914722222796,True
D,2025-08-06,12,73,12:20-12:30,425.9691866666664,0.0,-425.9691866666664,True
D,2025-08-06,12,74,12:30-12:40,461.3809833333332,0.0,-461.3809833333332,True
D,2025-08-06,12,89,15:00-15:10,1133.7976833333332,1288.2113333333332,154.41364999999996,True
D,2025-08-06,12,90,15:10-15:20,1167.4618455555556,1321.171503888889,153.70965833333344,True
D,2025-08-06,12,91,15:20-15:30,1285.4646102777774,1438.4702769444443,153.0056666666669,True
D,2025-08-06,12,93,15:40-15:50,796.9865986111113,720.8233753703744,-76.1632232407369,True
D,2025-08-06,12,94,15:50-16:00,810.947460277778,766.8410124999999,-44.106447777778044,True
D,2025-08-06,12,95,16:00-16:10,815.8643666666668,774.7402795000005,-41.1240871666663,True
D,2025-08-06,12,96,16:10-16:20,841.3251172222222,792.5368925000002,-48.78822472222191,True
D,2025-08-06,18,127,21:20-21:30,1069.3642158333332,1059.4107281666668,-9.953487666666433,True
D,2025-08-06,18,128,21:30-21:40,1066.5332499999997,1045.56825,-20.96499999999969,True
D,2025-08-06,18,129,21:40-21:50,966.1118758333333,949.9935608333333,-16.118315000000052,True
D,2025-08-07,6,42,7:10-7:20,282.0765597222222,0.0,-282.0765597222222,True
D,2025-08-07,6,43,7:20-7:30,256.3643294444444,0.0,-256.3643294444444,True
D,2025-08-07,6,45,7:40-7:50,1071.932667222222,654.8967493827188,-417.0359178395033,True
D,2025-08-07,6,64,10:50-11:00,52.40981777777756,0.0,-52.40981777777756,True
D,2025-08-07,6,65,11:00-11:10,139.82058170548237,0.0,-139.82058170548237,True
D,2025-08-07,6,66,11:10-11:20,913.4568972222219,619.6616130555553,-293.79528416666653,True
D,2025-08-07,6,67,11:20-11:30,900.937007777778,333.8259648536307,-567.1110429241473,True
D,2025-08-07,6,68,11:30-11:40,919.8143833333336,707.293683333333,-212.5207000000006,True
D,2025-08-07,6,69,11:40-11:50,912.5744813888889,689.0474647222223,-223.52701666666655,True
D,2025-08-07,6,70,11:50-12:00,832.8519719444444,530.0922861111111,-302.75968583333326,True
D,2025-08-07,6,71,12:00-12:10,767.0301833333333,359.5170499999999,-407.51313333333337,True
D,2025-08-07,6,72,12:10-12:20,768.649888888889,443.8394658333332,-324.8104230555558,True
D,2025-08-07,6,73,12:20-12:30,726.9627177777774,562.0693425000003,-164.89337527777707,True
D,2025-08-07,6,74,12:30-12:40,721.6727333333333,579.266591666667,-142.40614166666637,True
D,2025-08-07,6,75,12:40-12:50,781.8566963888893,532.6831866666665,-249.17350972222278,True
D,2025-08-07,6,76,12:50-13:00,193.22871138888968,0.0,-193.22871138888968,True
D,2025-08-07,6,97,16:20-16:30,447.9109208333333,505.8716508333298,57.96072999999649,True
D,2025-08-07,12,71,12:00-12:10,359.5170499999999,0.0,-359.5170499999999,True
D,2025-08-07,12,72,12:10-12:20,443.8394658333332,0.0,-443.8394658333332,True
D,2025-08-07,12,73,12:20-12:30,562.0693425000003,0.0,-562.0693425000003,True
D,2025-08-07,12,74,12:30-12:40,579.266591666667,0.0,-579.266591666667,True
D,2025-08-07,12,75,12:40-12:50,532.6831866666665,0.0,-532.6831866666665,True
D,2025-08-07,12,89,15:00-15:10,844.0244045370343,627.8346660493829,-216.18973848765143,True
D,2025-08-07,12,97,16:20-16:30,505.8716508333298,447.91092083333336,-57.96072999999643,True
D,2025-08-10,18,108,18:10-18:20,533.9392690833333,704.8678972222219,170.9286281388886,True
D,2025-08-10,18,109,18:20-18:30,740.4626294444446,765.173548611111,24.710919166666372,True
D,2025-08-10,18,111,18:40-18:50,831.6044286111115,851.8382591666667,20.233830555555187,True
D,2025-08-10,18,112,18:50-19:00,845.5735658333335,866.1010263888887,20.527460555555194,True
D,2025-08-10,18,115,19:20-19:30,451.1875324095101,755.7812617717692,304.5937293622591,True
D,2025-08-11,6,89,15:00-15:10,52.93689638889082,88.3162500000002,35.37935361110937,True
D,2025-08-11,6,90,15:10-15:20,115.11729888888851,183.85222555555572,68.7349266666672,True
D,2025-08-11,6,92,15:30-15:40,240.98646666666696,272.2113166666667,31.22484999999972,True
D,2025-08-11,6,93,15:40-15:50,265.74810555555564,323.58156166666663,57.83345611111099,True
D,2025-08-11,6,94,15:50-16:00,284.54770166666674,337.1244508333334,52.57674916666667,True
D,2025-08-11,6,95,16:00-16:10,351.34721666666667,386.9807999999997,35.633583333333036,True
D,2025-08-11,6,96,16:10-16:20,356.8161641666668,504.18528583333296,147.36912166666616,True
D,2025-08-11,6,97,16:20-16:30,400.2595275,568.9480079722222,168.68848047222218,True
D,2025-08-11,6,98,16:30-16:40,509.3287333333333,573.8063666666663,64.47763333333307,True
D,2025-08-11,12,71,12:00-12:10,545.8345999999999,0.0,-545.8345999999999,True
D,2025-08-11,12,72,12:10-12:20,530.4113158333332,0.0,-530.4113158333332,True
D,2025-08-11,12,73,12:20-12:30,502.28038583333296,0.0,-502.28038583333296,True
D,2025-08-11,12,74,12:30-12:40,557.8566583333328,0.0,-557.8566583333328,True
D,2025-08-11,12,75,12:40-12:50,635.2371891666672,0.0,-635.2371891666672,True
D,2025-08-11,12,89,15:00-15:10,88.3162500000002,60.54611666666676,-27.770133333333433,True
D,2025-08-11,12,90,15:10-15:20,183.85222555555572,156.2356533333334,-27.616572222222317,True
D,2025-08-11,12,92,15:30-15:40,272.2113166666667,240.98646666666693,-31.224849999999748,True
D,2025-08-11,12,93,15:40-15:50,323.58156166666663,265.7481055555557,-57.833456111110934,True
D,2025-08-11,12,94,15:50-16:00,337.1244508333334,305.7761513888888,-31.348299444444592,True
D,2025-08-11,12,95,16:00-16:10,386.9807999999997,373.9336389722233,-13.047161027776383,True
D,2025-08-11,12,96,16:10-16:20,504.18528583333296,356.81616416666674,-147.36912166666622,True
D,2025-08-11,12,97,16:20-16:30,568.9480079722222,400.25952750000005,-168.68848047222212,True
D,2025-08-11,12,98,16:30-16:40,573.8063666666663,509.3287333333334,-64.47763333333296,True
D,2025-08-12,6,66,11:10-11:20,825.9562577777779,795.3987986111115,-30.557459166666376,True
D,2025-08-12,6,68,11:30-11:40,839.2309416666671,837.5634166666667,-1.6675250000004098,True
D,2025-08-12,6,69,11:40-11:50,825.9781319444446,787.1119652777778,-38.8661666666668,True
D,2025-08-12,6,70,11:50-12:00,822.7873946296253,708.468430833333,-114.31896379629234,True
D,2025-08-12,6,71,12:00-12:10,784.4956666666665,666.9859333333329,-117.50973333333354,True
D,2025-08-12,6,72,12:10-12:20,723.5392611111109,539.1933972222222,-184.34586388888874,True
D,2025-08-12,6,73,12:20-12:30,655.5734163888884,598.6392633333336,-56.934153055554816,True
D,2025-08-12,6,74,12:30-12:40,705.6877416666664,659.0823333333333,-46.605408333333116,True
D,2025-08-12,6,75,12:40-12:50,798.450445277778,632.9191799999995,-165.53126527777852,True
D,2025-08-12,12,71,12:00-12:10,666.9859333333329,0.0,-666.9859333333329,True
D,2025-08-12,12,72,12:10-12:20,539.1933972222222,0.0,-539.1933972222222,True
D,2025-08-12,12,73,12:20-12:30,598.6392633333336,0.0,-598.6392633333336,True
D,2025-08-12,12,74,12:30-12:40,659.0823333333333,0.0,-659.0823333333333,True
D,2025-08-12,12,75,12:40-12:50,632.9191799999995,29.13789364992445,-603.7812863500751,True
D,2025-08-12,12,76,12:50-13:00,223.32022666666717,0.0,-223.32022666666717,True
D,2025-08-13,12,71,12:00-12:10,612.5918999999998,319.91375119444,-292.6781488055598,True
D,2025-08-13,12,73,12:20-12:30,515.0686408333328,0.0,-515.0686408333328,True
D,2025-08-13,12,74,12:30-12:40,495.7230666666664,0.0,-495.7230666666664,True
D,2025-08-13,18,107,18:00-18:10,710.8423999999998,752.6076666666664,41.76526666666666,True
D,2025-08-14,6,66,11:10-11:20,316.4951997222224,406.031526944446,89.53632722222358,True
D,2025-08-14,6,70,11:50-12:00,449.38812111111076,538.5274552777778,89.13933416666703,True
D,2025-08-14,6,72,12:10-12:20,500.22472888888876,515.908095,15.68336611111124,True
D,2025-08-14,6,73,12:20-12:30,442.0005902777772,510.82143666666707,68.82084638888989,True
D,2025-08-14,6,74,12:30-12:40,457.8161916666663,496.52899166666634,38.712800000000016,True
D,2025-08-14,6,75,12:40-12:50,515.6998297222226,554.2656858333332,38.565856111110634,True
D,2025-08-14,12,72,12:10-12:20,515.908095,500.2247288888888,-15.683366111111184,True
D,2025-08-14,12,73,12:20-12:30,510.82143666666707,24.55847844848597,-486.2629582181811,True
D,2025-08-14,12,74,12:30-12:40,496.52899166666634,457.81619166666627,-38.71280000000007,True
D,2025-08-14,12,75,12:40-12:50,554.2656858333332,515.6998297222226,-38.565856111110634,True
D,2025-08-15,6,75,12:40-12:50,582.7043247222218,0.0,-582.7043247222218,True
D,2025-08-15,6,89,15:00-15:10,744.5854351851846,189.1225833333333,-555.4628518518513,True
D,2025-08-15,6,90,15:10-15:20,978.635406388889,477.21591925925907,-501.41948712962994,True
D,2025-08-15,6,92,15:30-15:40,311.9163000000002,151.887037962962,-160.0292620370382,True
D,2025-08-15,6,93,15:40-15:50,271.83007805555576,245.6402705555555,-26.189807500000256,True
D,2025-08-15,12,89,15:00-15:10,189.1225833333333,75.01036666666664,-114.11221666666665,True
D,2025-08-15,12,90,15:10-15:20,477.21591925925907,184.32243993827174,-292.89347932098735,True
D,2025-08-15,12,91,15:20-15:30,225.97864777777767,132.08749777777746,-93.89115000000021,True
D,2025-08-15,12,92,15:30-15:40,151.887037962962,62.10304166666663,-89.78399629629538,True
D,2025-08-15,12,93,15:40-15:50,245.6402705555555,167.37185388888918,-78.26841666666633,True
D,2025-08-15,18,107,18:00-18:10,661.6651499999999,632.3325666666666,-29.332583333333332,True
D,2025-08-15,18,109,18:20-18:30,710.1992769444445,681.2048658333333,-28.994411111111162,True
D,2025-08-15,18,110,18:30-18:40,735.2063750000001,720.4618508333338,-14.744524166666338,True
D,2025-08-15,18,112,18:50-19:00,780.391570277778,776.5263980555557,-3.865172222222327,True
D,2025-08-16,6,89,15:00-15:10,58.08668333333344,0.0,-58.08668333333344,True
D,2025-08-16,6,90,15:10-15:20,128.3244565123452,43.47626333333312,-84.84819317901207,True
D,2025-08-16,6,91,15:20-15:30,175.98073166666666,2.6487491666655387,-173.33198250000112,True
D,2025-08-16,6,92,15:30-15:40,204.04167499999994,0.0,-204.04167499999994,True
D,2025-08-16,6,93,15:40-15:50,246.55294500000014,66.04889999999989,-180.50404500000025,True
D,2025-08-16,6,94,15:50-16:00,276.4608641666665,147.89895166666645,-128.56191250000006,True
D,2025-08-16,6,95,16:00-16:10,302.9745833333334,165.37098333333302,-137.60360000000037,True
D,2025-08-16,6,96,16:10-16:20,361.01448638888894,222.58564916666614,-138.4288372222228,True
D,2025-08-16,6,97,16:20-16:30,443.06349777777774,303.4185583333328,-139.64493944444496,True
D,2025-08-16,6,98,16:30-16:40,525.5783250000002,401.8231666666665,-123.75515833333367,True
D,2025-08-16,6,99,16:40-16:50,503.581141083332,476.0582716666664,-27.52286941666557,True
D,2025-08-16,6,104,17:30-17:40,573.0325423333337,486.8241933333334,-86.20834900000028,True
D,2025-08-16,12,90,15:10-15:20,43.47626333333312,6.638147500000411,-36.83811583333271,True
D,2025-08-16,12,91,15:20-15:30,2.6487491666655387,0.0,-2.6487491666655387,True
D,2025-08-16,12,93,15:40-15:50,66.04889999999989,63.57812222222242,-2.470777777777471,True
D,2025-08-16,12,94,15:50-16:00,147.89895166666645,150.90641277777775,3.007461111111297,True
D,2025-08-16,12,95,16:00-16:10,165.37098333333302,173.8566833333332,8.485700000000179,True
D,2025-08-16,12,96,16:10-16:20,222.58564916666614,230.1228186111108,7.5371694444446575,True
D,2025-08-16,12,97,16:20-16:30,303.4185583333328,310.0071972222218,6.588638888889022,True
D,2025-08-16,12,98,16:30-16:40,401.8231666666665,407.4632749999999,5.640108333333387,True
D,2025-08-16,12,99,16:40-16:50,476.0582716666664,480.7498494444444,4.6915777777779795,True
D,2025-08-16,12,104,17:30-17:40,486.8241933333334,543.8659488888885,57.041755555555085,True
D,2025-08-16,18,107,18:00-18:10,538.9318333333331,515.4023999999997,-23.529433333333373,True
D,2025-08-16,18,108,18:10-18:20,417.66403019444533,383.7943007500023,-33.86972944444301,True
D,2025-08-16,18,109,18:20-18:30,589.7656441666669,543.8855552777778,-45.88008888888908,True
D,2025-08-16,18,110,18:30-18:40,636.7166750000001,560.5893083333335,-76.1273666666666,True
D,2025-08-16,18,111,18:40-18:50,677.4886822222223,623.3965416666665,-54.09214055555583,True
D,2025-08-16,18,112,18:50-19:00,681.5809897222224,568.6903016666665,-112.89068805555587,True
D,2025-08-17,12,73,12:20-12:30,8.321393302468637,0.0,-8.321393302468637,True
D,2025-08-17,12,75,12:40-12:50,674.3385277777774,98.35799174360676,-575.9805360341707,True
D,2025-08-17,12,98,16:30-16:40,270.96006666666653,286.969325,16.00925833333349,True
D,2025-08-18,12,71,12:00-12:10,428.14754999999974,0.0,-428.14754999999974,True
D,2025-08-18,12,72,12:10-12:20,390.91529916666644,158.11427327955414,-232.8010258871123,True
D,2025-08-18,12,73,12:20-12:30,353.80697414375,0.0,-353.80697414375,True
D,2025-08-18,12,74,12:30-12:40,432.3881666666664,0.0,-432.3881666666664,True
D,2025-08-18,18,107,18:00-18:10,830.964540969444,765.4041512194419,-65.56038975000206,True
D,2025-08-18,18,108,18:10-18:20,812.8739027777776,770.6371788888889,-42.23672388888872,True
D,2025-08-18,18,109,18:20-18:30,902.3503724722225,868.9522194444444,-33.39815302777811,True
D,2025-08-18,18,110,18:30-18:40,943.18845,936.857725,-6.3307250000000295,True
D,2025-08-19,12,71,12:00-12:10,492.50090000000006,0.0,-492.50090000000006,True
D,2025-08-19,12,72,12:10-12:20,478.70835111111137,0.0,-478.70835111111137,True
D,2025-08-19,12,73,12:20-12:30,468.317140555556,0.0,-468.317140555556,True
D,2025-08-19,12,74,12:30-12:40,491.69508333333346,0.0,-491.69508333333346,True
D,2025-08-19,12,75,12:40-12:50,530.7017152777775,0.0,-530.7017152777775,True
D,2025-08-19,18,107,18:00-18:10,790.3905,790.1440792888866,-0.24642071111338737,True
D,2025-08-19,18,108,18:10-18:20,799.1387541666667,788.4681365444446,-10.67061762222204,True
D,2025-08-20,6,44,7:30-7:40,254.27357657618134,339.07156666666685,84.79799009048551,True
D,2025-08-20,6,45,7:40-7:50,315.82550277777773,402.28923264637353,86.4637298685958,True
D,2025-08-20,6,65,11:00-11:10,862.5119833333331,755.3737878165878,-107.13819551674533,True
D,2025-08-20,6,66,11:10-11:20,892.564087222222,849.9509149999999,-42.61317222222215,True
D,2025-08-20,6,67,11:20-11:30,916.9274761111117,861.0681033333335,-55.85937277777816,True
D,2025-08-20,6,68,11:30-11:40,910.9023416666666,841.5779999999997,-69.3243416666669,True
D,2025-08-20,6,69,11:40-11:50,909.980981111111,849.6211199999999,-60.35986111111106,True
D,2025-08-20,6,70,11:50-12:00,877.4818572222221,826.0864766666668,-51.39538055555522,True
D,2025-08-20,6,71,12:00-12:10,835.9237333333332,793.4928333333334,-42.43089999999984,True
D,2025-08-20,6,72,12:10-12:20,853.2499477777782,793.6718422222224,-59.578105555555794,True
D,2025-08-20,6,73,12:20-12:30,868.9253638888882,792.2000527777778,-76.72531111111039,True
D,2025-08-20,6,74,12:30-12:40,815.3234499999996,721.4509333333333,-93.87251666666634,True
D,2025-08-20,6,75,12:40-12:50,735.6589202777777,624.6391980555552,-111.01972222222253,True
D,2025-08-20,6,76,12:50-13:00,605.810988156082,0.0,-605.810988156082,True
D,2025-08-20,6,89,15:00-15:10,929.5938811419845,195.32760000000007,-734.2662811419845,True
D,2025-08-20,6,90,15:10-15:20,1163.1146680555557,954.661148302469,-208.45351975308677,True
D,2025-08-20,6,91,15:20-15:30,363.81623277777726,286.30704388888853,-77.50918888888873,True
D,2025-08-20,6,92,15:30-15:40,397.53496666666695,349.30144166666685,-48.2335250000001,True
D,2025-08-20,6,93,15:40-15:50,421.45724805555574,402.4993869444444,-18.957861111111356,True
D,2025-08-20,12,71,12:00-12:10,793.4928333333334,783.9075499999998,-9.585283333333564,True
D,2025-08-20,12,72,12:10-12:20,793.6718422222224,796.5330950000001,2.861252777777736,True
D,2025-08-20,12,73,12:20-12:30,792.2000527777778,0.0,-792.2000527777778,True
D,2025-08-20,12,74,12:30-12:40,721.4509333333333,79.55628608819322,-641.89464724514,True
D,2025-08-20,12,75,12:40-12:50,624.6391980555552,664.8400591666664,40.20086111111118,True
D,2025-08-20,12,89,15:00-15:10,195.32760000000007,650.4582990740741,455.1306990740741,True
D,2025-08-20,12,90,15:10-15:20,954.661148302469,1120.9236291666666,166.26248086419764,True
D,2025-08-20,12,91,15:20-15:30,286.30704388888853,344.5213883333331,58.21434444444458,True
D,2025-08-20,12,92,15:30-15:40,349.30144166666685,397.5349666666669,48.23352500000004,True
D,2025-08-20,12,93,15:40-15:50,402.4993869444444,421.4572480555558,18.957861111111413,True
D,2025-08-21,6,65,11:00-11:10,659.8857499999997,626.4202333333333,-33.46551666666642,True
D,2025-08-21,6,66,11:10-11:20,685.4260547222218,657.3805158333334,-28.04553888888836,True
D,2025-08-21,6,67,11:20-11:30,706.950581944445,666.6735925,-40.27698944444501,True
D,2025-08-21,6,68,11:30-11:40,717.0333833333332,664.3061750000002,-52.72720833333301,True
D,2025-08-21,6,69,11:40-11:50,774.8306127777774,732.0826349999999,-42.74797777777758,True
D,2025-08-21,6,70,11:50-12:00,762.9643430555557,730.1955958333333,-32.76874722222237,True
D,2025-08-21,6,71,12:00-12:10,700.7637999999998,677.9742833333333,-22.789516666666486,True
D,2025-08-21,6,72,12:10-12:20,733.481323888889,706.3787266666667,-27.102597222222357,True
D,2025-08-21,6,73,12:20-12:30,762.668305277777,731.2526274999997,-31.41567777777732,True
D,2025-08-21,6,74,12:30-12:40,711.9563999999996,676.2276416666664,-35.72875833333319,True
D,2025-08-21,6,75,12:40-12:50,655.3352238888888,615.2933849999997,-40.04183888888906,True
D,2025-08-21,6,89,15:00-15:10,479.05008333333353,113.61016666666683,-365.4399166666667,True
D,2025-08-21,6,90,15:10-15:20,1126.4103933721476,845.368374853626,-281.04201851852156,True
