strategy,date,event_hour,soc_kwh,scenario_count,node_count,objective,solve_seconds,max_eq_residual,max_ub_violation,latest_history_day,continuation_first_time,terminal_time,scenario_weight_sum,clip_rate,terminal_shortfall_expected_kwh,terminal_shortfall_binding_scenarios
D,2025-02-01,0,10780.375027467098,9,1,76184.90671223626,0.1676378999982262,1.8189894035458565e-12,1.1368683772161603e-13,29,2025-02-02 00:10:00,2025-02-03 00:10:00,1.0,0.0,0.0,0
D,2025-02-01,6,10800.0,9,1,65413.178368976245,0.11959000000206288,1.8189894035458565e-12,3.637978807091713e-12,29,2025-02-02 00:10:00,2025-02-03 00:10:00,1.0,0.0,0.0,0
D,2025-02-01,12,8370.35949413827,9,1,66925.89210178137,0.10763040000165347,1.8189894035458565e-12,2.2737367544323206e-13,29,2025-02-02 00:10:00,2025-02-03 00:10:00,1.0,0.0,0.0,0
D,2025-02-01,18,10724.552391057621,9,1,49472.55736504243,0.08708530000876635,1.8189894035458565e-12,2.2737367544323206e-13,29,2025-02-02 00:10:00,2025-02-03 00:10:00,1.0,0.0,0.0,0
D,2025-02-02,0,8172.153406568111,9,1,93554.36167189272,0.20748620000085793,1.8189894035458565e-12,1.1368683772161603e-13,30,2025-02-03 00:10:00,2025-02-04 00:10:00,1.0,0.0,0.0,0
D,2025-02-02,6,10250.04198947626,9,1,81526.14317932767,0.10523489999468438,1.8189894035458565e-12,3.410605131648481e-13,30,2025-02-03 00:10:00,2025-02-04 00:10:00,1.0,0.0,0.0,0
D,2025-02-02,12,5280.7548311936325,9,1,73952.36078084823,0.11650329999974929,1.8189894035458565e-12,3.410605131648481e-13,30,2025-02-03 00:10:00,2025-02-04 00:10:00,1.0,0.0,0.0,0
D,2025-02-02,18,9263.845227041907,9,1,55970.71227662956,0.0872696000005817,1.8189894035458565e-12,3.410605131648481e-13,30,2025-02-03 00:10:00,2025-02-04 00:10:00,1.0,0.0,0.0,0
D,2025-02-03,0,4861.174216220146,9,1,115683.66692385428,0.21152329999313224,1.8189894035458565e-12,1.1368683772161603e-13,31,2025-02-04 00:10:00,2025-02-05 00:10:00,1.0,0.0,0.0,0
D,2025-02-03,6,10800.0,9,1,99939.98992024761,0.12729619999299757,1.8189894035458565e-12,2.2737367544323206e-13,31,2025-02-04 00:10:00,2025-02-05 00:10:00,1.0,0.0,0.0,0
D,2025-02-03,12,8117.614634345836,9,1,87740.35124440919,0.10874290000356268,1.8189894035458565e-12,1.8189894035458565e-12,31,2025-02-04 00:10:00,2025-02-05 00:10:00,1.0,0.0,0.0,0
D,2025-02-03,18,10792.057225625904,9,1,69562.28949240473,0.07240810000803322,1.8189894035458565e-12,1.1368683772161603e-13,31,2025-02-04 00:10:00,2025-02-05 00:10:00,1.0,0.0,0.0,0
D,2025-02-04,0,6916.926910441219,9,1,112843.8719579562,0.2386009999900125,1.8189894035458565e-12,1.1368683772161603e-13,32,2025-02-05 00:10:00,2025-02-06 00:10:00,1.0,0.0,0.0,0
D,2025-02-04,6,10800.0,9,1,98109.18926272562,0.13079719999223016,1.8189894035458565e-12,3.637978807091713e-12,32,2025-02-05 00:10:00,2025-02-06 00:10:00,1.0,0.0,0.0,0
D,2025-02-04,12,8342.143232418171,9,1,83677.3626099852,0.10970249999081716,9.094947017729282e-13,3.410605131648481e-13,32,2025-02-05 00:10:00,2025-02-06 00:10:00,1.0,0.0,0.0,0
D,2025-02-04,18,10800.0,9,1,70174.82246528295,0.07122090000484604,9.094947017729282e-13,3.410605131648481e-13,32,2025-02-05 00:10:00,2025-02-06 00:10:00,1.0,0.0,0.0,0
D,2025-02-05,0,6831.37231407826,9,1,111676.17620834056,0.15493960000458173,9.094947017729282e-13,1.1368683772161603e-13,33,2025-02-06 00:10:00,2025-02-07 00:10:00,1.0,0.0,0.0,0
D,2025-02-05,6,10800.0,9,1,99753.3175142413,0.09270049999759067,9.094947017729282e-13,3.637978807091713e-12,33,2025-02-06 00:10:00,2025-02-07 00:10:00,1.0,0.0,0.0,0
D,2025-02-05,12,6738.07861208663,9,1,89965.65157449571,0.08549959999800194,9.094947017729282e-13,3.410605131648481e-13,33,2025-02-06 00:10:00,2025-02-07 00:10:00,1.0,0.0,0.0,0
D,2025-02-05,18,10654.805686523923,9,1,69928.42402975308,0.08598100001108833,9.094947017729282e-13,3.410605131648481e-13,33,2025-02-06 00:10:00,2025-02-07 00:10:00,1.0,0.0,0.0,0
D,2025-02-06,0,7678.5475883199415,9,1,95260.52935663136,0.21124150000105146,1.8189894035458565e-12,1.1368683772161603e-13,34,2025-02-07 00:10:00,2025-02-08 00:10:00,1.0,0.0,0.0,0
D,2025-02-06,6,10800.0,9,1,80457.70632146539,0.12882830000307877,1.8189894035458565e-12,7.275957614183426e-12,34,2025-02-07 00:10:00,2025-02-08 00:10:00,1.0,0.0,0.0,0
D,2025-02-06,12,7965.819634007881,9,1,72171.45047334637,0.11373969999840483,9.094947017729282e-13,2.2737367544323206e-13,34,2025-02-07 00:10:00,2025-02-08 00:10:00,1.0,0.0,0.0,0
D,2025-02-06,18,10800.0,9,1,45811.920113392414,0.0908758999867132,9.094947017729282e-13,2.2737367544323206e-13,34,2025-02-07 00:10:00,2025-02-08 00:10:00,1.0,0.0,0.0,0
D,2025-02-07,0,7733.155983079133,9,1,71921.59313942795,0.21986669999023434,1.8189894035458565e-12,1.1368683772161603e-13,35,2025-02-08 00:10:00,2025-02-09 00:10:00,1.0,0.0,0.0,0
D,2025-02-07,6,10800.0,9,1,60276.8039475303,0.13076680000813212,1.8189894035458565e-12,2.2737367544323206e-13,35,2025-02-08 00:10:00,2025-02-09 00:10:00,1.0,0.0,0.0,0
D,2025-02-07,12,10800.0,9,1,50875.59903191276,0.07074650000140537,1.8189894035458565e-12,2.2737367544323206e-13,35,2025-02-08 00:10:00,2025-02-09 00:10:00,1.0,0.0,0.0,0
D,2025-02-07,18,10800.0,9,1,42660.59740372027,0.05956380000861827,9.094947017729282e-13,2.2737367544323206e-13,35,2025-02-08 00:10:00,2025-02-09 00:10:00,1.0,0.0,0.0,0
D,2025-02-08,0,10765.118785178718,9,1,66455.32978513713,0.17131370000424795,1.8189894035458565e-12,7.275957614183426e-12,36,2025-02-09 00:10:00,2025-02-10 00:10:00,1.0,0.0,0.0,0
D,2025-02-08,6,9642.979301852547,9,1,60936.3343128179,0.09077750000869855,9.094947017729282e-13,2.8421709430404007e-13,36,2025-02-09 00:10:00,2025-02-10 00:10:00,1.0,0.0,0.0,0
D,2025-02-08,12,8472.502060098812,9,1,59848.15889967229,0.07306429999880493,1.8189894035458565e-12,2.8421709430404007e-13,36,2025-02-09 00:10:00,2025-02-10 00:10:00,1.0,0.0,0.0,0
D,2025-02-08,18,10733.595578413386,9,1,56717.08998655796,0.0569198999874061,1.8189894035458565e-12,2.8421709430404007e-13,36,2025-02-09 00:10:00,2025-02-10 00:10:00,1.0,0.0,0.0,0
D,2025-02-09,0,7989.978337972192,9,1,89635.20077078645,0.1425980000058189,1.8189894035458565e-12,7.275957614183426e-12,37,2025-02-10 00:10:00,2025-02-11 00:10:00,1.0,0.0,0.0,0
D,2025-02-09,6,9640.831389000525,9,1,80441.55371043272,0.09063850001257379,1.8189894035458565e-12,3.637978807091713e-12,37,2025-02-10 00:10:00,2025-02-11 00:10:00,1.0,0.0,0.0,0
D,2025-02-09,12,5495.490369939191,9,1,71802.98952372065,0.07637100000283681,9.094947017729282e-13,9.094947017729282e-13,37,2025-02-10 00:10:00,2025-02-11 00:10:00,1.0,0.0,0.0,0
D,2025-02-09,18,9366.583185046939,9,1,56368.6614723673,0.07028790000185836,9.094947017729282e-13,2.8421709430404007e-13,37,2025-02-10 00:10:00,2025-02-11 00:10:00,1.0,0.0,0.0,0
D,2025-02-10,0,4967.316599256483,9,1,108084.73466933562,0.22290310000244062,1.8189894035458565e-12,1.1368683772161603e-13,38,2025-02-11 00:10:00,2025-02-12 00:10:00,1.0,0.0,0.0,0
D,2025-02-10,6,10773.029809611653,9,1,91760.13316968856,0.12635339998814743,1.8189894035458565e-12,2.2737367544323206e-13,38,2025-02-11 00:10:00,2025-02-12 00:10:00,1.0,0.0,0.0,0
D,2025-02-10,12,8938.786416563597,9,1,80958.8588082445,0.10928530000091996,1.8189894035458565e-12,3.637978807091713e-12,38,2025-02-11 00:10:00,2025-02-12 00:10:00,1.0,0.0,0.0,0
D,2025-02-10,18,10557.698673886875,9,1,59796.49685654992,0.07685310000670142,1.8189894035458565e-12,2.2737367544323206e-13,38,2025-02-11 00:10:00,2025-02-12 00:10:00,1.0,0.0,0.0,0
D,2025-02-11,0,6124.114467942489,9,1,109711.24480182343,0.22194620000664145,1.8189894035458565e-12,1.1368683772161603e-13,39,2025-02-12 00:10:00,2025-02-13 00:10:00,1.0,0.0,0.0,0
D,2025-02-11,6,10800.0,9,1,94888.4640786987,0.1270762000058312,9.094947017729282e-13,3.637978807091713e-12,39,2025-02-12 00:10:00,2025-02-13 00:10:00,1.0,0.0,0.0,0
D,2025-02-11,12,6498.392352768971,9,1,80540.49430592536,0.10989349998999387,9.094947017729282e-13,2.8421709430404007e-13,39,2025-02-12 00:10:00,2025-02-13 00:10:00,1.0,0.0,0.0,0
D,2025-02-11,18,10773.346776042788,9,1,69335.00925650644,0.08492269999987911,9.094947017729282e-13,2.8421709430404007e-13,39,2025-02-12 00:10:00,2025-02-13 00:10:00,1.0,0.0,0.0,0
D,2025-02-12,0,7769.103360892327,9,1,108279.90904708812,0.21352920000208542,1.8189894035458565e-12,1.1368683772161603e-13,40,2025-02-13 00:10:00,2025-02-14 00:10:00,1.0,0.0,0.0,0
D,2025-02-12,6,10800.0,9,1,93737.72837466223,0.11800770000263583,1.8189894035458565e-12,2.8421709430404007e-13,40,2025-02-13 00:10:00,2025-02-14 00:10:00,1.0,0.0,0.0,0
D,2025-02-12,12,8461.120875380855,9,1,79671.25161315479,0.08286969999608118,1.8189894035458565e-12,2.8421709430404007e-13,40,2025-02-13 00:10:00,2025-02-14 00:10:00,1.0,0.0,0.0,0
D,2025-02-12,18,10758.57086543745,9,1,69036.25384620254,0.0644077000033576,1.8189894035458565e-12,2.8421709430404007e-13,40,2025-02-13 00:10:00,2025-02-14 00:10:00,1.0,0.0,0.0,0
D,2025-02-13,0,7514.442920845147,9,1,82937.22178813777,0.15926190000027418,1.8189894035458565e-12,7.275957614183426e-12,41,2025-02-14 00:10:00,2025-02-15 00:10:00,1.0,0.0,0.0,0
D,2025-02-13,6,10756.91031620633,9,1,69249.21779772484,0.09011730000202078,1.8189894035458565e-12,3.637978807091713e-12,41,2025-02-14 00:10:00,2025-02-15 00:10:00,1.0,0.0,0.0,0
D,2025-02-13,12,8560.432022835288,9,1,60995.04018164553,0.07648500001232605,1.8189894035458565e-12,1.7053025658242404e-13,41,2025-02-14 00:10:00,2025-02-15 00:10:00,1.0,0.0,0.0,0
D,2025-02-13,18,10355.32269738461,9,1,46517.01437545004,0.06047910000779666,1.8189894035458565e-12,9.094947017729282e-13,41,2025-02-14 00:10:00,2025-02-15 00:10:00,1.0,0.0,0.0,0
D,2025-02-14,0,6435.1981565453025,9,1,65356.1940790789,0.1818319000012707,1.8189894035458565e-12,1.1368683772161603e-13,42,2025-02-15 00:10:00,2025-02-16 00:10:00,1.0,0.0,0.0,0
D,2025-02-14,6,10800.0,9,1,54131.52544402202,0.09125919999496546,1.8189894035458565e-12,2.2737367544323206e-13,42,2025-02-15 00:10:00,2025-02-16 00:10:00,1.0,0.0,0.0,0
D,2025-02-14,12,10800.0,9,1,48857.782648124055,0.07848849998845253,1.8189894035458565e-12,4.547473508864641e-13,42,2025-02-15 00:10:00,2025-02-16 00:10:00,1.0,0.0,0.0,0
D,2025-02-14,18,10800.0,9,1,37561.731816420885,0.0697441000083927,1.8189894035458565e-12,2.2737367544323206e-13,42,2025-02-15 00:10:00,2025-02-16 00:10:00,1.0,0.0,0.0,0
D,2025-02-15,0,10360.96622649403,9,1,65312.25908886495,0.20007890000124462,1.8189894035458565e-12,7.275957614183426e-12,43,2025-02-16 00:10:00,2025-02-17 00:10:00,1.0,0.0,0.0,0
D,2025-02-15,6,10257.060519854076,9,1,55496.90423486236,0.1233189000049606,1.8189894035458565e-12,1.8189894035458565e-12,43,2025-02-16 00:10:00,2025-02-17 00:10:00,1.0,0.0,0.0,0
D,2025-02-15,12,9628.43097309999,9,1,55408.15177526473,0.10378360000322573,1.8189894035458565e-12,1.8189894035458565e-12,43,2025-02-16 00:10:00,2025-02-17 00:10:00,1.0,0.0,0.0,0
D,2025-02-15,18,10795.74073571529,9,1,45984.77214290624,0.08826960000442341,1.8189894035458565e-12,2.8421709430404007e-13,43,2025-02-16 00:10:00,2025-02-17 00:10:00,1.0,0.0,0.0,0
D,2025-02-16,0,7675.168284315007,9,1,86775.33542696407,0.23571199999423698,1.8189894035458565e-12,1.1368683772161603e-13,44,2025-02-17 00:10:00,2025-02-18 00:10:00,1.0,0.0,0.0,0
D,2025-02-16,6,9551.635421838126,9,1,73107.76819533616,0.13222090000635944,1.8189894035458565e-12,2.8421709430404007e-13,44,2025-02-17 00:10:00,2025-02-18 00:10:00,1.0,0.0,0.0,0
D,2025-02-16,12,4673.0051053976695,9,1,66455.17581124694,0.11190879999776371,9.094947017729282e-13,1.8189894035458565e-12,44,2025-02-17 00:10:00,2025-02-18 00:10:00,1.0,0.0,0.0,0
D,2025-02-16,18,8929.961171827888,9,1,52065.46367565104,0.07582589999947231,1.8189894035458565e-12,9.094947017729282e-13,44,2025-02-17 00:10:00,2025-02-18 00:10:00,1.0,0.0,0.0,0
D,2025-02-17,0,4919.126416831549,9,1,108553.84279877278,0.2037558000010904,1.8189894035458565e-12,1.1368683772161603e-13,45,2025-02-18 00:10:00,2025-02-19 00:10:00,1.0,0.0,0.0,0
D,2025-02-17,6,10793.02938871846,9,1,92190.42450013112,0.11756359999708366,1.8189894035458565e-12,3.637978807091713e-12,45,2025-02-18 00:10:00,2025-02-19 00:10:00,1.0,0.0,0.0,0
D,2025-02-17,12,9331.24205172725,9,1,78113.66008794568,0.107648799996241,1.8189894035458565e-12,1.8189894035458565e-12,45,2025-02-18 00:10:00,2025-02-19 00:10:00,1.0,0.0,0.0,0
D,2025-02-17,18,10540.653410621233,9,1,60314.01053310479,0.08695869999064598,1.8189894035458565e-12,2.8421709430404007e-13,45,2025-02-18 00:10:00,2025-02-19 00:10:00,1.0,0.0,0.0,0
D,2025-02-18,0,7136.465006050656,9,1,99530.17740974367,0.2116050000040559,1.8189894035458565e-12,7.275957614183426e-12,46,2025-02-19 00:10:00,2025-02-20 00:10:00,1.0,0.0,0.0,0
D,2025-02-18,6,10794.126825557643,9,1,87723.41364912956,0.12731179999536835,1.8189894035458565e-12,2.8421709430404007e-13,46,2025-02-19 00:10:00,2025-02-20 00:10:00,1.0,0.0,0.0,0
D,2025-02-18,12,8469.514294937111,9,1,80587.56992644569,0.09084649999567773,1.8189894035458565e-12,2.8421709430404007e-13,46,2025-02-19 00:10:00,2025-02-20 00:10:00,1.0,0.0,0.0,0
D,2025-02-18,18,10228.888838073392,9,1,60907.725714052234,0.06135889999859501,1.8189894035458565e-12,2.8421709430404007e-13,46,2025-02-19 00:10:00,2025-02-20 00:10:00,1.0,0.0,0.0,0
D,2025-02-19,0,7126.513950004957,9,1,98492.7952049587,0.1725150999991456,1.8189894035458565e-12,3.637978807091713e-12,47,2025-02-20 00:10:00,2025-02-21 00:10:00,1.0,0.0,0.0,0
D,2025-02-19,6,10800.0,9,1,86820.38807676999,0.08851870000944473,1.8189894035458565e-12,3.410605131648481e-13,47,2025-02-20 00:10:00,2025-02-21 00:10:00,1.0,0.0,0.0,0
D,2025-02-19,12,7401.049323596128,9,1,76228.11534119587,0.08048829999461304,1.8189894035458565e-12,3.637978807091713e-12,47,2025-02-20 00:10:00,2025-02-21 00:10:00,1.0,0.0,0.0,0
D,2025-02-19,18,10359.234548815917,9,1,58139.1743234156,0.07718300000124145,1.8189894035458565e-12,3.410605131648481e-13,47,2025-02-20 00:10:00,2025-02-21 00:10:00,1.0,0.0,0.0,0
D,2025-02-20,0,6832.075138352315,9,1,77775.83033911389,0.19245810000575148,1.8189894035458565e-12,1.1368683772161603e-13,48,2025-02-21 00:10:00,2025-02-22 00:10:00,1.0,0.0,0.0,0
D,2025-02-20,6,10800.0,9,1,65349.070225589225,0.08624599999166094,1.8189894035458565e-12,2.8421709430404007e-13,48,2025-02-21 00:10:00,2025-02-22 00:10:00,1.0,0.0,0.0,0
D,2025-02-20,12,6990.413945364854,9,1,54519.88390821473,0.07714680000208318,1.8189894035458565e-12,2.8421709430404007e-13,48,2025-02-21 00:10:00,2025-02-22 00:10:00,1.0,0.0,0.0,0
D,2025-02-20,18,10494.424211118367,9,1,39231.294674583114,0.05879100000311155,1.8189894035458565e-12,2.8421709430404007e-13,48,2025-02-21 00:10:00,2025-02-22 00:10:00,1.0,0.0,0.0,0
D,2025-02-21,0,6081.4606727081755,9,1,56974.519603320136,0.17060939999646507,1.8189894035458565e-12,1.1368683772161603e-13,49,2025-02-22 00:10:00,2025-02-23 00:10:00,1.0,0.0,0.0,0
D,2025-02-21,6,10800.0,9,1,46364.91871154832,0.12887529999716207,1.8189894035458565e-12,3.637978807091713e-12,49,2025-02-22 00:10:00,2025-02-23 00:10:00,1.0,0.0,0.0,0
D,2025-02-21,12,10800.0,9,1,45088.65898266741,0.11286800001107622,1.8189894035458565e-12,2.2737367544323206e-13,49,2025-02-22 00:10:00,2025-02-23 00:10:00,1.0,0.0,0.0,0
D,2025-02-21,18,10800.0,9,1,34449.421580737704,0.08638520000386052,1.8189894035458565e-12,1.1368683772161603e-13,49,2025-02-22 00:10:00,2025-02-23 00:10:00,1.0,0.0,0.0,0
D,2025-02-22,0,9881.110880338369,9,1,61019.2432199846,0.21788900000683498,1.8189894035458565e-12,3.637978807091713e-12,50,2025-02-23 00:10:00,2025-02-24 00:10:00,1.0,0.0,0.0,0
D,2025-02-22,6,8756.657298260854,9,1,53892.40975325772,0.09237890000804327,1.8189894035458565e-12,2.2737367544323206e-13,50,2025-02-23 00:10:00,2025-02-24 00:10:00,1.0,0.0,0.0,0
D,2025-02-22,12,9079.137073434858,9,1,50504.041881370205,0.07729810000455473,1.8189894035458565e-12,2.2737367544323206e-13,50,2025-02-23 00:10:00,2025-02-24 00:10:00,1.0,0.0,0.0,0
D,2025-02-22,18,10585.407058977296,9,1,48945.14332888358,0.05711399999563582,1.8189894035458565e-12,1.1368683772161603e-13,50,2025-02-23 00:10:00,2025-02-24 00:10:00,1.0,0.0,0.0,0
D,2025-02-23,0,7496.513513640909,9,1,77777.72178729904,0.15655270000570454,1.8189894035458565e-12,1.1368683772161603e-13,51,2025-02-24 00:10:00,2025-02-25 00:10:00,1.0,0.0,0.0,0
D,2025-02-23,6,8800.139522256406,9,1,69355.72487039944,0.1334148999885656,1.8189894035458565e-12,7.275957614183426e-12,51,2025-02-24 00:10:00,2025-02-25 00:10:00,1.0,0.0,0.0,0
D,2025-02-23,12,4183.235372775434,9,1,63148.06666870698,0.10912290000123903,1.8189894035458565e-12,2.2737367544323206e-13,51,2025-02-24 00:10:00,2025-02-25 00:10:00,1.0,0.0,0.0,0
D,2025-02-23,18,9114.347589418074,9,1,51180.54881040422,0.08793629999854602,1.8189894035458565e-12,2.2737367544323206e-13,51,2025-02-24 00:10:00,2025-02-25 00:10:00,1.0,0.0,0.0,0
D,2025-02-24,0,4291.302839835718,9,1,97729.19378278784,0.15306939999572933,9.094947017729282e-13,3.637978807091713e-12,52,2025-02-25 00:10:00,2025-02-26 00:10:00,1.0,0.0,0.0,0
D,2025-02-24,6,10773.448101645974,9,1,84662.12800866316,0.08601530001033098,1.8189894035458565e-12,3.637978807091713e-12,52,2025-02-25 00:10:00,2025-02-26 00:10:00,1.0,0.0,0.0,0
D,2025-02-24,12,6994.46899756636,9,1,73978.79798899595,0.07953139999881387,9.094947017729282e-13,2.8421709430404007e-13,52,2025-02-25 00:10:00,2025-02-26 00:10:00,1.0,0.0,0.0,0
D,2025-02-24,18,10693.378476560241,9,1,57379.8972542283,0.05915929999900982,1.8189894035458565e-12,2.8421709430404007e-13,52,2025-02-25 00:10:00,2025-02-26 00:10:00,1.0,0.0,0.0,0
D,2025-02-25,0,7342.218138734747,9,1,98491.0741722473,0.17802200000733137,9.094947017729282e-13,3.637978807091713e-12,53,2025-02-26 00:10:00,2025-02-27 00:10:00,1.0,0.0,0.0,0
D,2025-02-25,6,10716.271858764781,9,1,85590.36700453394,0.10275750000437256,9.094947017729282e-13,1.7053025658242404e-13,53,2025-02-26 00:10:00,2025-02-27 00:10:00,1.0,0.0,0.0,0
D,2025-02-25,12,9240.949772483595,9,1,74455.66702005733,0.1057306000002427,1.8189894035458565e-12,1.8189894035458565e-12,53,2025-02-26 00:10:00,2025-02-27 00:10:00,1.0,0.0,0.0,0
D,2025-02-25,18,10733.438057760002,9,1,59036.6731329913,0.08732030000828672,9.094947017729282e-13,1.7053025658242404e-13,53,2025-02-26 00:10:00,2025-02-27 00:10:00,1.0,0.0,0.0,0
D,2025-02-26,0,7312.873140484646,9,1,92937.20204984107,0.18231119999836665,1.8189894035458565e-12,1.0913936421275139e-11,54,2025-02-27 00:10:00,2025-02-28 00:10:00,1.0,0.0,0.0,0
D,2025-02-26,6,10754.559143616647,9,1,81882.15598493708,0.12303529999917373,1.8189894035458565e-12,2.8421709430404007e-13,54,2025-02-27 00:10:00,2025-02-28 00:10:00,1.0,0.0,0.0,0
D,2025-02-26,12,5442.577879080993,9,1,83117.5770234923,0.10110339999664575,1.8189894035458565e-12,2.8421709430404007e-13,54,2025-02-27 00:10:00,2025-02-28 00:10:00,1.0,0.0,0.0,0
D,2025-02-26,18,9879.845947158057,9,1,65790.1368453291,0.060074000008171424,1.8189894035458565e-12,9.094947017729282e-13,54,2025-02-27 00:10:00,2025-02-28 00:10:00,1.0,0.0,0.0,0
D,2025-02-27,0,6723.215424020911,9,1,73243.31505384733,0.16911839999374934,1.8189894035458565e-12,1.1368683772161603e-13,55,2025-02-28 00:10:00,2025-03-01 00:10:00,1.0,0.0,0.0,0
D,2025-02-27,6,10768.087353216597,9,1,61338.43364378082,0.1069563999917591,1.8189894035458565e-12,2.2737367544323206e-13,55,2025-02-28 00:10:00,2025-03-01 00:10:00,1.0,0.0,0.0,0
D,2025-02-27,12,6338.428478680812,9,1,53830.004391357084,0.0787997000006726,1.8189894035458565e-12,2.2737367544323206e-13,55,2025-02-28 00:10:00,2025-03-01 00:10:00,1.0,0.0,0.0,0
D,2025-02-27,18,10643.948430846574,9,1,40004.54290652879,0.05925269999715965,1.8189894035458565e-12,1.7053025658242404e-13,55,2025-02-28 00:10:00,2025-03-01 00:10:00,1.0,0.0,0.0,0
D,2025-02-28,0,6753.798027093438,9,1,56287.65283884498,0.20570250001037493,1.8189894035458565e-12,3.637978807091713e-12,56,2025-03-01 00:10:00,2025-03-02 00:10:00,1.0,0.0,0.0,0
D,2025-02-28,6,10250.84539690899,9,1,46506.13749959184,0.12679880000359844,9.094947017729282e-13,2.8421709430404007e-13,56,2025-03-01 00:10:00,2025-03-02 00:10:00,1.0,0.0,0.0,0
D,2025-02-28,12,10800.0,9,1,44479.58739096613,0.1000759000016842,9.094947017729282e-13,2.8421709430404007e-13,56,2025-03-01 00:10:00,2025-03-02 00:10:00,1.0,0.0,0.0,0
D,2025-02-28,18,10800.0,9,1,39683.696398304484,0.08290150000539143,1.8189894035458565e-12,2.8421709430404007e-13,56,2025-03-01 00:10:00,2025-03-02 00:10:00,1.0,0.0,0.0,0
D,2025-03-01,0,10371.100777696833,9,1,61063.7100389882,0.1975153999956092,1.8189894035458565e-12,1.1368683772161603e-13,57,2025-03-02 00:10:00,2025-03-03 00:10:00,1.0,0.0,0.0,0
D,2025-03-01,6,10296.99158368874,9,1,51049.859720119086,0.12790289999975357,1.8189894035458565e-12,3.637978807091713e-12,57,2025-03-02 00:10:00,2025-03-03 00:10:00,1.0,0.0,0.0,0
D,2025-03-01,12,10800.0,9,1,48213.51167444282,0.10384450000128709,1.8189894035458565e-12,3.410605131648481e-13,57,2025-03-02 00:10:00,2025-03-03 00:10:00,1.0,0.0,0.0,0
D,2025-03-01,18,10782.06456531915,9,1,44850.60273932725,0.0854103000019677,9.094947017729282e-13,3.410605131648481e-13,57,2025-03-02 00:10:00,2025-03-03 00:10:00,1.0,0.0,0.0,0
D,2025-03-02,0,7624.91611740738,9,1,75995.84356017392,0.18620959999680053,1.8189894035458565e-12,1.1368683772161603e-13,58,2025-03-03 00:10:00,2025-03-04 00:10:00,1.0,0.0,0.0,0
D,2025-03-02,6,9750.006968431708,9,1,67275.7260516714,0.13156969999545254,1.8189894035458565e-12,3.410605131648481e-13,58,2025-03-03 00:10:00,2025-03-04 00:10:00,1.0,0.0,0.0,0
D,2025-03-02,12,4845.9649081268935,9,1,66577.13238488778,0.11285929998848587,1.8189894035458565e-12,1.8189894035458565e-12,58,2025-03-03 00:10:00,2025-03-04 00:10:00,1.0,0.0,0.0,0
D,2025-03-02,18,9519.139992271834,9,1,51934.200875966286,0.0581160000001546,1.8189894035458565e-12,3.410605131648481e-13,58,2025-03-03 00:10:00,2025-03-04 00:10:00,1.0,0.0,0.0,0
D,2025-03-03,0,4734.876587461057,9,1,98748.74040243424,0.16035310000006575,1.8189894035458565e-12,7.275957614183426e-12,59,2025-03-04 00:10:00,2025-03-05 00:10:00,1.0,0.0,0.0,0
D,2025-03-03,6,10800.0,9,1,84407.05355670904,0.08758040000975598,9.094947017729282e-13,1.4551915228366852e-11,59,2025-03-04 00:10:00,2025-03-05 00:10:00,1.0,0.0,0.0,0
D,2025-03-03,12,7555.056431999346,9,1,78209.88061773112,0.06868080000276677,9.094947017729282e-13,2.2737367544323206e-13,59,2025-03-04 00:10:00,2025-03-05 00:10:00,1.0,0.0,0.0,0
D,2025-03-03,18,10234.173366655532,9,1,59027.855395807856,0.06564570000045933,1.8189894035458565e-12,2.2737367544323206e-13,59,2025-03-04 00:10:00,2025-03-05 00:10:00,1.0,0.0,0.0,0
D,2025-03-04,0,6699.90728213607,9,1,92144.77778051955,0.21636629999557044,1.8189894035458565e-12,1.1368683772161603e-13,60,2025-03-05 00:10:00,2025-03-06 00:10:00,1.0,0.0,0.0,0
D,2025-03-04,6,10800.0,9,1,81440.92402113379,0.13035730000410695,9.094947017729282e-13,3.410605131648481e-13,60,2025-03-05 00:10:00,2025-03-06 00:10:00,1.0,0.0,0.0,0
D,2025-03-04,12,7109.104153589831,9,1,71364.2686654175,0.10721030000422616,1.8189894035458565e-12,3.410605131648481e-13,60,2025-03-05 00:10:00,2025-03-06 00:10:00,1.0,0.0,0.0,0
D,2025-03-04,18,10694.803858868192,9,1,60920.24297797186,0.08634030001121573,9.094947017729282e-13,3.410605131648481e-13,60,2025-03-05 00:10:00,2025-03-06 00:10:00,1.0,0.0,0.0,0
D,2025-03-05,0,7303.003965013312,9,1,93213.81174446942,0.22858799999812618,1.8189894035458565e-12,7.275957614183426e-12,61,2025-03-06 00:10:00,2025-03-07 00:10:00,1.0,0.0,0.0,0
D,2025-03-05,6,10791.87799727352,9,1,80391.84360657108,0.0898602000088431,1.8189894035458565e-12,7.275957614183426e-12,61,2025-03-06 00:10:00,2025-03-07 00:10:00,1.0,0.0,0.0,0
D,2025-03-05,12,7830.175766662765,9,1,73618.7570991732,0.10563649999676272,9.094947017729282e-13,2.2737367544323206e-13,61,2025-03-06 00:10:00,2025-03-07 00:10:00,1.0,0.0,0.0,0
