strategy,date,interval_i,event_hour,horizon_slots,soc_before_kwh,soc_after_kwh,contract_kwh,forecast_net_kwh,dispatch_net_kwh,execution_mode,measurement_model,actual_net_kwh,forecast_residual_kwh,charge_kwh,discharge_kwh,predicted_emergency_kwh,emergency_kwh,curtail_kwh,pv_curtail_kwh,grid_import_kwh,unused_contract_kwh,supply_surplus_kwh,battery_dump_kwh,terminal_shortfall_kwh
D,2025-04-22,22,0,14,2016.9307765045812,1963.6589064957109,577.2057499999999,590.0671166666667,627.7438833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,627.7438833333333,37.676766666666595,0.0,50.53813333333346,0.0,0.0,0.0,0.0,577.2057499999999,0.0,0.0,0.0,0.0
D,2025-04-22,23,0,13,1963.6589064957109,1931.1374808558442,588.0637666666668,617.0940833333333,618.9163,measured_current_mpc,ideal_piecewise_constant_current_slot,618.9163,1.8222166666666908,0.0,30.852533333333213,0.0,0.0,0.0,0.0,588.0637666666668,0.0,0.0,0.0,0.0
D,2025-04-22,24,0,12,1931.1374808558442,1924.6987321755569,593.6399999999999,609.27055,599.7483333333332,measured_current_mpc,ideal_piecewise_constant_current_slot,599.7483333333332,-9.522216666666736,0.0,6.1083333333333485,0.0,0.0,0.0,0.0,593.6399999999999,0.0,0.0,0.0,0.0
D,2025-04-22,25,0,11,1924.6987321755569,1924.6987321755569,622.4788666666666,588.9393666666665,605.6099833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,605.6099833333333,16.670616666666774,0.0,0.0,0.0,0.0,0.0,0.0,605.6099833333333,16.868883333333315,16.868883333333315,0.0,0.0
D,2025-04-22,26,0,10,1924.6987321755569,1889.8495539500402,582.6459666666667,584.5148166666668,615.7067999999999,measured_current_mpc,ideal_piecewise_constant_current_slot,615.7067999999999,31.191983333333155,0.0,33.06083333333322,0.0,0.0,0.0,0.0,582.6459666666667,0.0,0.0,0.0,0.0
D,2025-04-22,27,0,9,1889.8495539500402,1887.8538053822897,605.0616666666667,591.0886499999998,606.9549999999999,measured_current_mpc,ideal_piecewise_constant_current_slot,606.9549999999999,15.866350000000125,0.0,1.893333333333203,0.0,0.0,0.0,0.0,605.0616666666667,0.0,0.0,0.0,0.0
D,2025-04-22,28,0,8,1887.8538053822897,1887.8538053822897,639.4581833333333,617.4601500000001,582.5279333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,582.5279333333333,-34.93221666666682,0.0,0.0,0.0,0.0,0.0,0.0,582.5279333333333,56.93025,56.93025,0.0,0.0
D,2025-04-22,29,0,7,1887.8538053822897,1887.8538053822897,628.9096,573.5779499999999,598.7056166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,598.7056166666666,25.127666666666755,0.0,0.0,0.0,0.0,0.0,0.0,598.7056166666666,30.203983333333326,30.203983333333326,0.0,0.0
D,2025-04-22,30,0,6,1887.8538053822897,1841.6423878416958,594.2,600.6410000000001,638.04,measured_current_mpc,ideal_piecewise_constant_current_slot,638.04,37.39899999999989,0.0,43.83999999999992,0.0,0.0,0.0,0.0,594.2,0.0,0.0,0.0,0.0
D,2025-04-22,31,0,5,1841.6423878416958,1811.3867956340719,597.9540583333333,602.7487249999998,626.6570333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,626.6570333333333,23.90830833333348,0.0,28.702975000000038,0.0,0.0,0.0,0.0,597.9540583333333,0.0,0.0,0.0,0.0
D,2025-04-22,32,0,4,1811.3867956340719,1809.8558843141568,612.4977333333334,603.3582750000002,613.9500833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,613.9500833333333,10.59180833333312,0.0,1.4523499999999103,0.0,0.0,0.0,0.0,612.4977333333334,0.0,0.0,0.0,0.0
D,2025-04-22,33,0,3,1809.8558843141568,2431.954584268646,1365.5590583333333,581.3758666666663,607.025,measured_current_mpc,ideal_piecewise_constant_current_slot,607.025,25.64913333333368,655.7496070952911,0.0,0.0,0.0,0.0,0.0,1262.7746070952912,102.78445123804204,102.78445123804204,0.0,0.0
D,2025-04-22,34,0,2,2431.954584268646,3160.0310840018815,1327.0289833333331,550.610966666667,559.5689666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,559.5689666666667,8.957999999999743,767.4600166666664,0.0,0.0,0.0,0.0,0.0,1327.0289833333331,0.0,0.0,0.0,0.0
D,2025-04-22,35,0,1,3160.0310840018815,2524.024612815393,0.0,589.1132249999997,603.3687166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,603.3687166666666,14.255491666666899,0.0,603.3687166666666,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,0.0,636.0064711864884
D,2025-04-22,36,6,36,2524.024612815393,2180.517619549304,374.23481939157784,739.5340666666666,700.1141666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,700.1141666666666,-39.419899999999984,0.0,325.8793472750888,0.0,5.684341886080802e-14,0.0,0.0,374.23481939157784,0.0,0.0,0.0,0.0
D,2025-04-22,37,6,35,2180.517619549304,1474.7620900599645,-0.0,672.3834449409052,669.5384833333333,measured_current_mpc,ideal_piecewise_constant_current_slot,669.5384833333333,-2.8449616075719177,0.0,669.5384833333333,0.0,0.0,2.842170943040401e-14,2.842170943040401e-14,0.0,0.0,2.842170943040401e-14,0.0,0.0
D,2025-04-22,38,6,34,1474.7620900599645,1474.7620900599645,630.6608045986452,629.5333569276455,602.0102166666666,measured_current_mpc,ideal_piecewise_constant_current_slot,602.0102166666666,-27.52314026097895,0.0,0.0,0.0,0.0,0.0,0.0,602.0102166666666,28.650587931978635,28.650587931978635,0.0,0.0
D,2025-04-22,39,6,33,1474.7620900599645,1474.7620900599645,566.1331851868015,541.1461881913343,547.7991666666667,measured_current_mpc,ideal_piecewise_constant_current_slot,547.7991666666667,6.652978475332361,0.0,0.0,0.0,0.0,0.0,0.0,547.7991666666667,18.334018520134805,18.334018520134805,0.0,0.0
D,2025-04-22,40,6,32,1474.7620900599645,1474.7620900599645,541.4395317705946,531.779830489606,472.8782333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,472.8782333333333,-58.90159715627266,0.0,0.0,0.0,0.0,0.0,0.0,472.8782333333333,68.56129843726131,68.56129843726131,0.0,0.0
D,2025-04-22,41,6,31,1474.7620900599645,1471.781212076658,438.8351741770439,425.0533722911395,441.66308333333336,measured_current_mpc,ideal_piecewise_constant_current_slot,441.66308333333336,16.60971104219385,0.0,2.827909156289479,0.0,0.0,0.0,0.0,438.8351741770439,0.0,0.0,0.0,0.0
D,2025-04-22,42,6,30,1471.781212076658,1423.3104453401818,392.25325982006933,441.221524844908,438.2366666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,438.2366666666666,-2.9848581782413817,0.0,45.98340684659729,0.0,0.0,0.0,0.0,392.25325982006933,0.0,0.0,0.0,0.0
D,2025-04-22,43,6,29,1423.3104453401818,1420.7127363878,372.28591357034594,338.65609325576645,374.7503166666667,measured_current_mpc,ideal_piecewise_constant_current_slot,374.7503166666667,36.09422341090027,0.0,2.4644030963207797,0.0,0.0,0.0,0.0,372.28591357034594,0.0,0.0,0.0,0.0
D,2025-04-22,44,6,28,1420.7127363878,1464.1834551950585,343.7354609852181,319.8139803336007,297.91329999999994,measured_current_mpc,ideal_piecewise_constant_current_slot,297.91329999999994,-21.900680333600747,45.82216098521815,0.0,0.0,0.0,0.0,0.0,343.7354609852181,0.0,0.0,0.0,0.0
D,2025-04-22,45,6,27,1464.1834551950585,2236.3368465954213,1050.197806616206,221.89340767097684,236.27666666666664,measured_current_mpc,ideal_piecewise_constant_current_slot,236.27666666666664,14.3832589956898,813.9211399495393,0.0,0.0,0.0,0.0,0.0,1050.197806616206,0.0,0.0,0.0,0.0
D,2025-04-22,46,6,26,2236.3368465954213,2987.320907555468,1035.7302322584917,204.68358060540749,190.78116666666665,measured_current_mpc,ideal_piecewise_constant_current_slot,190.78116666666665,-13.902413938740835,791.6067063721612,0.0,0.0,0.0,0.0,0.0,982.3878730388278,53.34235921966388,53.34235921966388,0.0,0.0
D,2025-04-22,47,6,25,2987.320907555468,2967.016994880366,236.5387004933882,240.6683065211732,255.80068333333327,measured_current_mpc,ideal_piecewise_constant_current_slot,255.80068333333327,15.13237681216006,0.0,19.261982839945063,0.0,0.0,0.0,0.0,236.5387004933882,0.0,0.0,0.0,0.0
D,2025-04-22,48,6,24,2967.016994880366,2579.056473784453,-0.0,385.3524264801507,368.0516666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,368.0516666666666,-17.300759813484092,0.0,368.0516666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-04-22,49,6,23,2579.056473784453,2217.7728391886744,-0.0,307.7294168588176,342.74375,measured_current_mpc,ideal_piecewise_constant_current_slot,342.74375,35.01433314118236,0.0,342.74375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-04-22,50,6,22,2217.7728391886744,1970.306464320371,-0.0,294.9233209808684,234.76721666666685,measured_current_mpc,ideal_piecewise_constant_current_slot,234.76721666666685,-60.15610431420157,0.0,234.76721666666685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-04-22,51,6,21,1970.306464320371,1817.0690769870703,-0.0,177.27760075597132,145.37374999999997,measured_current_mpc,ideal_piecewise_constant_current_slot,145.37374999999997,-31.903850755971348,0.0,145.37374999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-04-22,52,6,20,1817.0690769870703,1681.5010917620525,-0.0,144.553184980742,128.61108333333323,measured_current_mpc,ideal_piecewise_constant_current_slot,128.61108333333323,-15.942101647408776,0.0,128.61108333333323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-04-22,53,6,19,1681.5010917620525,1560.0581751391733,-0.0,93.01652097915783,115.21086666666656,measured_current_mpc,ideal_piecewise_constant_current_slot,115.21086666666656,22.19434568750873,0.0,115.21086666666656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-04-22,54,6,18,1560.0581751391733,1475.8181727089018,-0.0,81.75432290513265,79.91708333333327,measured_current_mpc,ideal_piecewise_constant_current_slot,79.91708333333327,-1.8372395717993868,0.0,79.91708333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-04-22,55,6,17,1475.8181727089018,1417.8606329134952,-0.0,25.210734495604846,54.9833500000002,measured_current_mpc,ideal_piecewise_constant_current_slot,54.9833500000002,29.772615504395354,0.0,54.9833500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-04-22,56,6,16,1417.8606329134952,1411.2896834588037,-0.0,15.817882930189212,6.2337500000001,measured_current_mpc,ideal_piecewise_constant_current_slot,6.2337500000001,-9.584132930189112,0.0,6.2337500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-04-22,57,6,15,1411.2896834588037,1411.2896834588037,-0.0,-80.70014174759501,-67.55500000000006,measured_current_mpc,ideal_piecewise_constant_current_slot,-67.55500000000006,13.145141747594948,0.0,0.0,0.0,0.0,67.55500000000006,67.55500000000006,0.0,0.0,67.55500000000006,0.0,0.0
D,2025-04-22,58,6,14,1411.2896834588037,1411.2896834588037,-0.0,-125.21792721367467,-127.78925000000004,measured_current_mpc,ideal_piecewise_constant_current_slot,-127.78925000000004,-2.571322786325368,0.0,0.0,0.0,0.0,127.78925000000004,127.78925000000004,0.0,0.0,127.78925000000004,0.0,0.0
D,2025-04-22,59,6,13,1411.2896834588037,1411.2896834588037,-0.0,-181.3435983296917,-176.8608333333334,measured_current_mpc,ideal_piecewise_constant_current_slot,-176.8608333333334,4.4827649963582985,0.0,0.0,0.0,0.0,176.8608333333334,176.8608333333334,0.0,0.0,176.8608333333334,0.0,0.0
D,2025-04-22,60,6,12,1411.2896834588037,1411.2896834588037,-0.0,-188.0270077249888,-199.10000000000014,measured_current_mpc,ideal_piecewise_constant_current_slot,-199.10000000000014,-11.07299227501133,0.0,0.0,0.0,0.0,199.10000000000014,199.10000000000014,0.0,0.0,199.10000000000014,0.0,0.0
D,2025-04-22,61,6,11,1411.2896834588037,1411.2896834588037,-0.0,-205.95760637267384,-173.76985000000013,measured_current_mpc,ideal_piecewise_constant_current_slot,-173.76985000000013,32.187756372673704,0.0,0.0,0.0,0.0,173.76985000000013,173.76985000000013,0.0,0.0,173.76985000000013,0.0,0.0
D,2025-04-22,62,6,10,1411.2896834588037,1411.2896834588037,-0.0,-186.11983972586725,-171.72928333333311,measured_current_mpc,ideal_piecewise_constant_current_slot,-171.72928333333311,14.390556392534137,0.0,0.0,0.0,0.0,171.72928333333311,171.72928333333311,0.0,0.0,171.72928333333311,0.0,0.0
D,2025-04-22,63,6,9,1411.2896834588037,1411.2896834588037,-0.0,-232.19340162585692,-205.56208333333348,measured_current_mpc,ideal_piecewise_constant_current_slot,-205.56208333333348,26.631318292523446,0.0,0.0,0.0,0.0,205.56208333333348,205.56208333333348,0.0,0.0,205.56208333333348,0.0,0.0
D,2025-04-22,64,6,8,1411.2896834588037,1411.2896834588037,-0.0,-231.18613599268102,-226.98611666666648,measured_current_mpc,ideal_piecewise_constant_current_slot,-226.98611666666648,4.200019326014541,0.0,0.0,0.0,0.0,226.98611666666648,226.98611666666648,0.0,0.0,226.98611666666648,0.0,0.0
D,2025-04-22,65,6,7,1411.2896834588037,1411.2896834588037,-0.0,-274.5375685098754,-268.3665833333332,measured_current_mpc,ideal_piecewise_constant_current_slot,-268.3665833333332,6.170985176542217,0.0,0.0,0.0,0.0,268.3665833333332,268.3665833333332,0.0,0.0,268.3665833333332,0.0,0.0
D,2025-04-22,66,6,6,1411.2896834588037,1411.2896834588037,-0.0,-300.76309164724637,-340.94500000000016,measured_current_mpc,ideal_piecewise_constant_current_slot,-340.94500000000016,-40.181908352753794,0.0,0.0,0.0,0.0,340.94500000000016,340.94500000000016,0.0,0.0,340.94500000000016,0.0,0.0
D,2025-04-22,67,6,5,1411.2896834588037,1411.2896834588037,524.5614333336403,-322.4815935667133,-407.5332333333333,measured_current_mpc,ideal_piecewise_constant_current_slot,-407.5332333333333,-85.05163976662004,0.0,0.0,0.0,0.0,407.5332333333333,407.5332333333333,0.0,524.5614333336403,932.0946666669736,0.0,0.0
D,2025-04-22,68,6,4,1411.2896834588037,1411.2896834588037,-0.0,-363.6816209217738,-409.16843333333327,measured_current_mpc,ideal_piecewise_constant_current_slot,-409.16843333333327,-45.48681241155947,0.0,0.0,0.0,0.0,409.16843333333327,409.16843333333327,0.0,0.0,409.16843333333327,0.0,0.0
D,2025-04-22,69,6,3,1411.2896834588037,1411.2896834588037,-0.0,-332.6384577622916,-355.16666666666674,measured_current_mpc,ideal_piecewise_constant_current_slot,-355.16666666666674,-22.528208904375163,0.0,0.0,0.0,0.0,355.16666666666674,355.16666666666674,0.0,0.0,355.16666666666674,0.0,0.0
D,2025-04-22,70,6,2,1411.2896834588037,2125.2061845114813,436.64211750148604,-282.56294944403675,-315.89194999999995,measured_current_mpc,ideal_piecewise_constant_current_slot,-315.89194999999995,-33.329000555963205,752.534067501486,0.0,0.0,0.0,0.0,0.0,436.6421175014859,1.1368683772161603e-13,1.1368683772161603e-13,0.0,0.0
D,2025-04-22,71,6,1,2125.2061845114813,2915.7755995535763,568.5744889509292,-287.6694120880312,-312.0208,measured_current_mpc,ideal_piecewise_constant_current_slot,-312.0208,-24.3513879119688,833.3333333333333,0.0,0.0,0.0,0.0,0.0,521.3125333333332,47.26195561759596,47.26195561759596,0.0,0.0
D,2025-04-22,72,12,36,2915.7755995535763,2915.7755995535763,503.4860166666666,-346.0449083333333,-331.83833333333314,measured_current_mpc,ideal_piecewise_constant_current_slot,-331.83833333333314,14.206575000000157,0.0,0.0,0.0,0.0,331.83833333333314,331.83833333333314,0.0,503.4860166666666,835.3243499999998,0.0,0.0
D,2025-04-22,73,12,35,2915.7755995535763,2915.7755995535763,465.8364717643183,-352.55553222144647,-344.8721999999999,measured_current_mpc,ideal_piecewise_constant_current_slot,-344.8721999999999,7.6833322214465625,0.0,0.0,0.0,0.0,344.8721999999999,344.8721999999999,0.0,465.8364717643183,810.7086717643182,0.0,0.0
D,2025-04-22,74,12,34,2915.7755995535763,2915.7755995535763,448.72680776741737,-343.481770036485,-324.35633333333317,measured_current_mpc,ideal_piecewise_constant_current_slot,-324.35633333333317,19.12543670315182,0.0,0.0,0.0,0.0,324.35633333333317,324.35633333333317,0.0,448.72680776741737,773.0831411007505,0.0,0.0
D,2025-04-22,75,12,33,2915.7755995535763,2915.7755995535763,473.6238220538744,-321.8849063885612,-291.9337499999999,measured_current_mpc,ideal_piecewise_constant_current_slot,-291.9337499999999,29.951156388561287,0.0,0.0,0.0,0.0,291.9337499999999,291.9337499999999,0.0,473.6238220538744,765.5575720538743,0.0,0.0
D,2025-04-22,76,12,32,2915.7755995535763,2915.7755995535763,457.0675723240029,-350.19495632610665,-293.2949666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,-293.2949666666666,56.89998965944005,0.0,0.0,0.0,0.0,293.2949666666666,293.2949666666666,0.0,457.0675723240029,750.3625389906695,0.0,0.0
D,2025-04-22,77,12,31,2915.7755995535763,2915.7755995535763,498.3776047992222,-301.08937113525354,-284.92651666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,-284.92651666666666,16.162854468586886,0.0,0.0,0.0,0.0,284.92651666666666,284.92651666666666,0.0,498.3776047992222,783.3041214658888,0.0,0.0
D,2025-04-22,78,12,30,2915.7755995535763,2915.7755995535763,-0.0,-271.67469920686585,-284.5262499999999,measured_current_mpc,ideal_piecewise_constant_current_slot,-284.5262499999999,-12.851550793134038,0.0,0.0,0.0,0.0,284.5262499999999,284.5262499999999,0.0,0.0,284.5262499999999,0.0,0.0
D,2025-04-22,79,12,29,2915.7755995535763,2915.7755995535763,-0.0,-288.01155850259,-343.55545000000006,measured_current_mpc,ideal_piecewise_constant_current_slot,-343.55545000000006,-55.54389149741007,0.0,0.0,0.0,0.0,343.55545000000006,343.55545000000006,0.0,0.0,343.55545000000006,0.0,0.0
D,2025-04-22,80,12,28,2915.7755995535763,2915.7755995535763,-0.0,-341.19471408856487,-320.55623333333324,measured_current_mpc,ideal_piecewise_constant_current_slot,-320.55623333333324,20.638480755231626,0.0,0.0,0.0,0.0,320.55623333333324,320.55623333333324,0.0,0.0,320.55623333333324,0.0,0.0
D,2025-04-22,81,12,27,2915.7755995535763,2915.7755995535763,-0.0,-248.97871726813923,-210.40541666666672,measured_current_mpc,ideal_piecewise_constant_current_slot,-210.40541666666672,38.57330060147251,0.0,0.0,0.0,0.0,210.40541666666672,210.40541666666672,0.0,0.0,210.40541666666672,0.0,0.0
D,2025-04-22,82,12,26,2915.7755995535763,2915.7755995535763,-0.0,-201.76471644892823,-160.43151666666677,measured_current_mpc,ideal_piecewise_constant_current_slot,-160.43151666666677,41.33319978226146,0.0,0.0,0.0,0.0,160.43151666666677,160.43151666666677,0.0,0.0,160.43151666666677,0.0,0.0
D,2025-04-22,83,12,25,2915.7755995535763,2915.7755995535763,-0.0,-192.44321294219762,-183.20005000000015,measured_current_mpc,ideal_piecewise_constant_current_slot,-183.20005000000015,9.243162942197472,0.0,0.0,0.0,0.0,183.20005000000015,183.20005000000015,0.0,0.0,183.20005000000015,0.0,0.0
D,2025-04-22,84,12,24,2915.7755995535763,2915.7755995535763,-0.0,-214.8154384965972,-195.98874999999998,measured_current_mpc,ideal_piecewise_constant_current_slot,-195.98874999999998,18.826688496597228,0.0,0.0,0.0,0.0,195.98874999999998,195.98874999999998,0.0,0.0,195.98874999999998,0.0,0.0
D,2025-04-22,85,12,23,2915.7755995535763,2915.7755995535763,-0.0,-113.4265027642179,-107.31456666666668,measured_current_mpc,ideal_piecewise_constant_current_slot,-107.31456666666668,6.111936097551222,0.0,0.0,0.0,0.0,107.31456666666668,107.31456666666668,0.0,0.0,107.31456666666668,0.0,0.0
D,2025-04-22,86,12,22,2915.7755995535763,2915.7755995535763,-0.0,-76.52023750099312,-23.74036666666666,measured_current_mpc,ideal_piecewise_constant_current_slot,-23.74036666666666,52.77987083432646,0.0,0.0,0.0,0.0,23.74036666666666,23.74036666666666,0.0,0.0,23.74036666666666,0.0,0.0
D,2025-04-22,87,12,21,2915.7755995535763,2899.888228747844,-0.0,-30.380944032767587,15.072083333333353,measured_current_mpc,ideal_piecewise_constant_current_slot,15.072083333333353,45.45302736610094,0.0,15.072083333333353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-04-22,88,12,20,2899.888228747844,2836.1596376318857,-0.0,-0.21023745569826247,60.45824999999991,measured_current_mpc,ideal_piecewise_constant_current_slot,60.45824999999991,60.66848745569817,0.0,60.45824999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,2025-04-22,89,12,19,2836.1596376318857,2768.8198132690613,-0.0,48.90858089766701,63.884166666666715,measured_current_mpc,ideal_piecewise_constant_current_slot,63.884166666666715,14.975585768999707,0.0,63.884166666666715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
